Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
140	556.14905	77.07959	659.2015	488.86923	1000.0	47.546658	11.670382	73.60043	19.749271	705000	-0.03279722	191.17218	-0.0003813021	-90.82675	7.2808423	8.6830376e-05	1879.7397236824036
141	440.83716	51.33759	528.9133	372.35187	1000.0	37.48276	9.4640465	69.03296	-0.604632	710000	0.018345358	160.65077	-0.0006291233	-71.6964	7.3246236	-6.6206696e-05	1891.373598575592
142	521.0582	63.018456	606.2218	430.73444	1000.0	49.63915	9.541596	69.06489	20.233896	715000	-0.012626834	154.15317	-0.00030089077	-77.87954	7.325505	7.6279925e-05	1901.0764384269714
143	480.38144	61.966393	553.1358	395.4329	1000.0	41.36468	12.079328	62.796455	12.814437	720000	0.009265396	137.70348	-0.0002539931	-60.430916	7.309122	-2.7739668e-05	1910.8715493679047
144	535.2015	33.288723	591.9452	490.09512	1000.0	42.61151	10.321346	64.24484	-2.8713603	725000	-0.06963605	179.23402	-0.0007644594	-106.44508	7.317847	6.821456e-05	1930.5594930648804
145	536.3551	94.8239	633.3836	373.66324	1000.0	48.13549	9.410884	72.25667	29.723051	730000	0.002891951	125.281586	-0.0005008895	-36.914383	7.31962	9.4511655e-05	1946.6195261478424
146	469.7436	67.78195	570.7451	401.84232	1000.0	49.92465	12.16436	78.442825	22.17994	735000	-0.029187907	297.3029	-0.0006783586	-212.33377	7.31505	0.00018827624	1958.5780727863312
147	517.5631	50.155964	578.5921	451.69092	1000.0	42.59751	10.470533	69.32653	14.570109	740000	-0.02472316	182.14163	-0.000558231	-96.81905	7.3233733	-3.7303114e-05	1970.236849784851
148	518.5677	54.44076	601.1688	456.19226	1000.0	47.445293	13.9824915	75.40214	-3.9241657	745000	0.019379852	190.43393	-0.00084245764	-125.62096	7.310871	8.017082e-05	1988.0562222003937
149	465.10922	59.846302	551.5331	369.44498	1000.0	38.26809	13.36786	71.96381	10.605184	750000	-0.062799916	274.49252	-0.0006608516	-196.02054	7.31634	7.861199e-05	2000.8003468513489
150	489.5079	95.32357	600.28937	335.80182	1000.0	37.792233	15.104375	66.879776	-6.981466	755000	-0.02855556	237.84904	-0.00042996742	-153.61026	7.2675595	0.00019184036	2021.1005420684814
151	515.22034	63.21965	606.246	444.8421	1000.0	46.080925	10.254822	69.35964	12.923791	760000	-0.0038255036	143.89864	-0.0007892975	-39.527435	7.2330775	6.1951636e-05	2041.9785010814667
152	550.5614	25.872822	579.1841	513.47766	1000.0	51.663292	6.388813	66.915634	30.464622	765000	-0.025733167	128.93636	-0.0005806908	-51.10488	7.297936	0.00014460908	2054.72540473938
153	535.88965	79.539536	632.2446	393.54892	1000.0	51.351307	11.827494	72.432	9.912625	770000	-0.030867895	207.67223	-0.0010260884	-132.85507	7.3275766	0.00013764758	2067.321609735489
154	481.98145	63.273064	575.0463	422.76736	1000.0	46.925526	7.8584094	69.9566	23.57539	775000	-0.04354162	130.56517	-0.00064882636	-55.654007	7.3243766	0.00013534135	2084.12943315506
155	533.6283	39.933388	579.7711	460.44305	1000.0	43.906986	12.337535	68.24868	-6.4514027	780000	0.006842557	282.02414	-0.00077994075	-159.61871	7.3287344	0.00022617579	2102.1111147403717
156	513.7749	78.23728	607.49744	374.10437	1000.0	47.4404	11.195239	69.21065	14.538882	785000	-0.038300667	205.04758	-0.000562571	-110.54803	7.310837	0.00012129116	2121.408804178238
157	533.71643	99.68365	626.9217	383.58887	1000.0	41.1926	18.265102	66.10619	-11.065438	790000	-0.096810825	263.3609	-0.00027786195	-169.84558	7.305197	4.7173642e-05	2141.1156272888184
158	500.04654	37.904583	536.0648	432.67896	1000.0	48.67486	10.44567	70.93109	16.50413	795000	-0.014851587	168.72702	-0.0005767308	-66.26821	7.274818	2.1077061e-05	2155.431233882904
159	470.63565	69.63174	603.22144	412.65393	1000.0	39.845943	10.9884205	65.66667	1.7628824	800000	-0.015980149	144.85501	-0.00049350597	-71.2911	7.3420405	0.00018541011	2166.611784696579
160	538.0793	53.909073	603.01904	466.0718	1000.0	50.800774	8.426129	68.51526	19.524837	805000	-0.033470843	143.96	-0.0003222488	-53.039986	7.3277674	-6.4719675e-06	2190.4265332221985
161	551.80066	32.169373	595.9826	508.14908	1000.0	47.675877	9.593494	68.00879	10.120737	810000	-0.060401976	197.10017	-0.00021522492	-102.40512	7.322815	-9.271526e-06	2208.097681760788
162	500.1032	69.37074	581.5207	401.4979	1000.0	48.621655	8.58767	73.18589	21.054068	815000	0.0091838045	259.0414	-0.00065541733	-92.63425	7.307875	5.616379e-06	2227.4469950199127
163	542.90515	40.413277	588.544	467.6191	1000.0	46.630886	6.797424	65.103966	18.750381	820000	-0.025966022	154.8344	-0.0005088132	-50.737427	7.329403	-0.00015563317	2249.949368238449
164	548.0181	36.735504	604.2626	495.718	1000.0	50.117783	8.947648	71.22847	19.189072	825000	-0.01051681	143.6325	-0.0008472847	-71.520004	7.317903	0.00018224072	2261.8959164619446
165	511.69043	58.079266	581.6197	424.93686	1000.0	37.246777	16.478174	69.60885	-1.6371946	830000	-0.037766606	266.9906	-0.00036789104	-170.00784	7.284645	0.00022085314	2272.3079574108124
166	501.59766	47.18757	556.6182	429.51352	1000.0	51.78649	6.459575	76.75394	32.428192	835000	3.9561462e-05	193.8078	-0.0010976195	-93.710075	7.217366	0.0004642062	2284.504862308502
167	567.3905	25.744081	598.8328	531.6371	1000.0	46.592827	6.6977673	63.456924	22.570782	840000	-0.02700561	197.10951	-0.00046129152	-91.197464	7.3007092	-9.963894e-06	2306.704115629196
168	554.91516	66.270706	597.84985	423.04654	1000.0	49.694168	7.5871224	73.73445	21.583286	845000	-0.03791155	223.3707	-0.0004871823	-150.47476	7.2949867	0.00020856867	2320.192690372467
169	571.44666	26.112326	609.1568	533.46906	1000.0	41.855858	16.590502	71.163826	-24.080137	850000	-0.061091144	266.50824	-0.0006490424	-203.75772	7.3428435	-9.056373e-05	2336.03359746933
170	572.2673	31.47016	608.75	518.8165	1000.0	53.612823	8.238547	74.39786	29.661282	855000	-0.058419734	167.62541	-0.0008984916	-78.639946	7.3269305	0.0003779131	2358.5622425079346
171	537.60626	43.044777	606.00665	483.24197	1000.0	46.7601	13.667016	67.64013	6.3462734	860000	0.020747585	168.24263	-0.00075871125	-99.25371	7.2974577	0.00011772733	2374.4015328884125
172	574.4615	39.592533	629.0127	513.5487	1000.0	54.966442	9.647045	79.544685	6.2216067	865000	-0.029584503	194.20667	-0.00047345273	-106.87721	7.3229218	-0.0001601429	2389.5710339546204
173	503.09506	62.487556	617.40735	430.4847	1000.0	44.845592	15.760262	71.12031	-1.0339048	870000	-0.017028455	260.6032	-0.000505941	-172.43887	7.2679124	0.00025701357	2405.38139796257
174	555.7958	68.04913	670.81464	479.07773	1000.0	44.231125	10.400277	67.02861	1.239727	875000	-0.04313682	228.80165	-0.0010858849	-117.75329	7.3294983	0.0003490732	2418.234739303589
175	518.5194	55.887188	593.68616	442.8431	1000.0	48.683056	9.484585	71.669426	24.12655	880000	-0.029411292	150.81226	-0.0004883241	-91.37097	7.3011804	-7.557068e-05	2440.2416751384735
176	531.1179	49.392223	586.8825	445.66663	1000.0	51.239483	10.232346	77.590805	18.009403	885000	-0.009998488	188.02313	-0.0009987969	-80.748146	7.2609744	0.0006191252	2461.880812883377
177	478.12466	90.99106	620.5249	372.37723	1000.0	43.85283	10.812365	65.12942	4.5104175	890000	-0.055337165	186.71248	-0.0006430112	-120.658676	7.2976165	0.0005330326	2474.8903036117554
178	545.96	46.599087	594.2136	477.88913	1000.0	45.475563	9.910419	69.17088	-0.940766	895000	-0.059518512	184.90634	-0.00081181154	-97.60856	7.300711	0.00038379006	2489.3412113189697
179	531.0808	106.18607	634.5373	338.1374	1000.0	47.503098	11.688258	69.386475	5.256687	900000	-0.057200093	206.97905	-0.00041241944	-139.899	7.2476015	5.8184432e-05	2510.6406643390656
180	491.98096	36.28416	545.7999	435.1516	1000.0	45.493134	11.661444	72.72934	16.476627	905000	-0.049674023	155.31749	-0.0005694367	-64.68699	7.256197	-0.00023376087	2526.9322786331177
181	602.0378	50.332623	648.5017	513.18494	1000.0	51.94427	10.436358	72.62078	22.196444	910000	-0.032269727	174.34523	-0.0005169809	-91.11783	7.294951	0.00027708212	2538.9955661296844
182	569.84283	64.14236	623.06805	471.5315	1000.0	54.459026	12.39826	79.58999	19.002846	915000	-0.058386415	319.59317	-0.0008356795	-182.20113	7.2816234	0.00039315285	2555.4985930919647
183	522.56775	74.11128	593.2317	430.60272	1000.0	43.846783	14.719112	72.44182	5.069098	920000	0.0035143807	124.03635	-0.00048807822	-70.95982	7.2753377	-0.0001394814	2576.7561938762665
184	441.7956	73.75045	522.0404	309.75055	1000.0	48.53924	15.368504	72.42335	16.678118	925000	0.013167133	206.47935	-0.00066147465	-143.45802	7.254731	-0.00015149178	2589.5447721481323
185	498.98492	51.39779	562.13806	421.12357	1000.0	41.043964	7.469193	61.732082	16.473644	930000	0.019258054	168.5521	-0.0005600229	-70.16458	7.2498765	0.00015767799	2601.8557591438293
186	579.555	68.47102	633.79956	447.67374	1000.0	44.713627	10.769646	70.63942	10.838589	935000	-0.024612583	271.18164	-0.00067621656	-192.64563	7.3063283	0.000107492924	2614.895691871643
187	525.1155	98.699356	672.6135	362.43948	1000.0	45.378986	15.184031	75.671616	11.989132	940000	-0.05171265	267.3667	-0.0006706193	-133.62924	7.255283	9.525118e-05	2627.6453371047974
188	564.7521	64.15426	649.41925	450.96957	1000.0	44.23032	11.462743	70.80599	1.4657891	945000	0.019159617	317.73257	-0.0005901903	-233.59521	7.286107	-0.0001215127	2640.4841628074646
189	468.5048	92.230995	597.31464	327.74045	1000.0	45.280025	12.374246	72.70497	13.57175	950000	0.040311463	171.60406	-0.00054040924	-66.962524	7.221036	0.00026898837	2649.0649194717407
190	540.2068	57.119278	612.54767	466.1395	1000.0	43.98407	15.566185	70.44941	-5.685356	955000	-0.050936166	325.0277	-0.00041694567	-219.97426	7.2688828	0.00016170506	2657.0393676757812
191	564.5258	61.144016	631.0738	475.3754	1000.0	51.971127	8.245579	76.7863	25.033205	960000	-0.01244178	190.78764	-0.000674434	-80.80478	7.284825	-8.525739e-05	2669.219654560089
192	499.43237	43.611187	548.55176	428.9484	1000.0	47.127895	14.433334	80.248146	0.5434008	965000	0.023570413	167.80353	-0.00025274232	-99.993324	7.3052564	2.4844169e-06	2679.4945726394653
193	565.9258	31.737328	619.0564	536.4509	1000.0	46.477955	10.592496	68.47691	13.630795	970000	-0.051577613	175.81966	-0.00066544116	-104.50168	7.252298	-1.7303657e-05	2685.9011278152466
194	568.29456	64.5152	672.42236	470.0892	1000.0	52.480625	13.595185	79.186806	5.7726297	975000	-0.026054809	217.9763	-0.0005360879	-131.41983	7.29435	9.848628e-05	2698.4220423698425
195	586.7482	56.18704	652.8003	527.0373	1000.0	55.456745	9.602515	82.25669	25.854046	980000	-0.024678545	200.2398	-0.0005677771	-90.29158	7.297946	-8.8086745e-05	2711.1552715301514
196	554.3478	56.79152	624.4323	461.12927	1000.0	41.25305	19.271528	83.06653	-7.9940434	985000	-0.059425354	302.0336	-0.0006043762	-222.35736	7.2731404	-9.563517e-05	2719.6571328639984
197	589.09784	49.729294	654.95074	509.34143	1000.0	54.872208	11.260439	75.27686	-0.3427959	990000	-0.04340935	231.96965	-0.0004351735	-133.03888	7.281533	-0.00012657233	2732.3182559013367
198	585.53485	68.88162	684.81335	499.16394	1000.0	51.88801	9.685814	75.741905	17.26181	995000	0.004763594	265.39774	-0.0006316388	-125.509155	7.2940974	-0.00013651066	2744.925276041031
199	532.12317	84.153755	635.6753	408.97253	1000.0	48.007355	10.757595	73.97332	21.581448	1000000	-0.072869286	157.49602	-0.0003168434	-88.541565	7.319622	0.00012598529	2754.8852865695953
200	619.50745	38.277805	693.5551	584.0388	1000.0	56.74117	7.322088	76.44768	24.452938	1005000	0.024440674	229.7567	-0.00039030053	-109.639	7.22435	-1.4639569e-05	2767.3663289546967
201	538.8433	77.64706	615.3698	404.18954	1000.0	46.4895	10.7311125	74.74213	15.379896	1010000	0.018637842	205.42819	-0.0004729014	-113.17558	7.217508	-3.329911e-05	2775.098801136017
202	557.16864	42.52163	609.63965	486.9301	1000.0	52.868263	11.564536	75.38861	20.132513	1015000	-0.0428256	243.19525	-0.0003907159	-149.13678	7.2326326	3.456092e-05	2783.6645562648773
203	541.58887	49.306324	591.97797	471.43848	1000.0	52.18063	10.500244	79.47002	20.32507	1020000	-0.011293289	158.15118	-0.00043570995	-102.7834	7.2241993	1.8806934e-06	2791.731285572052
204	586.5867	61.275993	656.314	485.943	1000.0	53.004036	9.709086	73.2265	9.944329	1025000	-0.007670958	165.01587	-0.0005901321	-80.62153	7.2648273	9.325404e-05	2802.229377746582
205	600.89935	72.096794	680.6538	471.61398	1000.0	55.365463	11.777555	78.67913	23.360605	1030000	-0.029655183	148.94072	-0.0005362425	-62.312317	7.288625	5.5513858e-05	2813.06893491745
206	542.2886	39.683346	614.67004	504.28162	1000.0	46.21648	11.399068	76.837555	18.67736	1035000	-0.014554672	234.06305	-0.0003458513	-106.3063	7.222814	-1.3280583e-05	2819.797240257263
207	550.79474	46.63487	618.80786	476.47104	1000.0	45.620945	11.787121	76.890785	5.2562265	1040000	-0.056034394	186.94933	-0.00054653734	-100.74377	7.273922	2.139325e-05	2825.294261932373
208	569.74585	38.196102	619.9473	522.2585	1000.0	55.77185	7.2978535	79.78018	16.211124	1045000	-0.017902397	171.28108	-0.00058220513	-101.030235	7.2391686	0.00022675008	2832.053607225418
209	573.0804	67.45517	631.5065	467.7543	1000.0	48.85991	12.869619	72.56358	6.6183925	1050000	-0.06722649	146.34265	-0.000573948	-76.62565	7.2595015	8.14641e-05	2838.094883441925
210	583.8592	67.72407	646.22675	456.64233	1000.0	54.678413	9.027584	79.16587	21.550446	1055000	-0.016951742	163.58614	-0.0009902902	-74.888214	7.246936	0.00038994948	2844.207621574402
211	536.6063	44.506557	584.19574	457.53506	1000.0	43.268936	19.104126	74.66448	-17.695665	1060000	-0.036284193	290.93484	-0.0005697198	-226.56244	7.250778	0.00015433588	2851.224510908127
212	560.08765	27.958258	607.7989	526.1451	1000.0	49.186382	11.592258	70.49991	15.175483	1065000	-0.03530308	101.50354	-0.0007110089	-39.39799	7.273646	-6.4848515e-05	2861.1775436401367
213	604.7311	77.092255	661.0337	462.02014	1000.0	51.078175	18.872696	76.12998	-2.0435307	1070000	-0.0126735745	146.76993	-0.0006779572	-71.00934	7.305074	3.2357122e-05	2871.1715636253357
214	555.8051	57.510708	627.3253	459.65192	1000.0	57.205524	14.598116	82.9148	3.8825755	1075000	-0.0024809525	238.8227	-0.00053613796	-142.45238	7.278747	0.0003019501	2882.159529209137
215	480.42935	87.98302	641.11053	403.96478	1000.0	46.149982	15.208405	69.56402	7.839988	1080000	-0.06302599	152.43848	-0.0005496368	-100.15499	7.261164	0.00017281585	2893.980294942856
216	569.58514	88.8103	661.74963	442.34326	1000.0	50.722828	17.089039	74.24758	-5.8065805	1085000	-0.0067161713	198.93378	-0.00037698448	-101.96653	7.2345705	3.3794022e-05	2903.627384185791
217	531.8027	82.93586	647.6948	427.63596	1000.0	42.784054	15.482033	75.68877	4.0699854	1090000	-0.0434794	185.58727	-0.0005362928	-104.14932	7.2660155	-1.373353e-05	2914.3142664432526
218	561.58875	65.17027	615.60876	437.34363	1000.0	55.84511	10.084074	75.178375	29.217602	1095000	0.026093451	218.5787	-0.0004455205	-133.70189	7.2759037	0.000118383934	2924.7411477565765
219	616.6643	34.83007	660.15454	574.35486	1000.0	50.399506	11.299653	79.24044	6.772983	1100000	-0.07249671	220.19537	-0.00038854033	-121.77277	7.2299953	-8.567748e-05	2932.074829339981
220	551.23975	86.31336	658.3444	403.10944	1000.0	46.165176	15.5610895	77.22274	-1.3738996	1105000	-0.07540618	214.83328	-0.00066605955	-113.129005	7.2633	0.00011081066	2939.8831720352173
221	532.24866	32.744263	584.2439	496.7361	1000.0	46.288624	12.747869	72.99634	4.9598074	1110000	-0.02521669	208.33887	-0.00043843687	-116.285545	7.2243643	0.00024104925	2951.44988489151
222	546.18567	80.997	638.9307	422.79358	1000.0	46.798317	10.431409	72.365074	16.161926	1115000	-0.071217954	220.2107	-0.00050070137	-111.74674	7.245875	-0.00010593848	2959.4241437911987
223	532.3245	51.448498	624.62933	481.80057	1000.0	49.293392	11.829356	73.46193	-7.6479115	1120000	-0.013123392	154.24333	-0.0004384322	-83.953285	7.255567	0.00023585654	2968.531041622162
224	643.27075	20.418888	661.80493	605.33685	1000.0	56.82234	6.1460967	71.121284	39.149067	1125000	-0.037004344	204.46165	-0.00033165887	-84.3049	7.3045945	-4.857087e-05	2978.3467218875885
225	574.2809	85.4848	659.7409	430.9319	1000.0	56.628975	9.344106	77.54454	22.035545	1130000	-0.047238953	194.6501	-0.0007104352	-107.62028	7.252068	-0.00016816864	2987.664124250412
226	551.55273	55.97917	619.65546	463.75772	1000.0	49.836674	14.98619	81.887054	1.847218	1135000	-0.014357808	223.9879	-0.00062463246	-146.78311	7.223011	-6.838088e-05	2998.286969423294
227	565.7854	53.814247	619.9474	463.6751	1000.0	52.850224	10.355253	75.49843	22.819351	1140000	-0.04259269	183.80463	-0.00032031164	-90.04399	7.2470326	0.00012793054	3005.072798728943
228	534.389	46.554455	602.6619	481.32782	1000.0	49.14792	10.6805725	77.40631	26.282051	1145000	0.03317429	196.52084	-0.00059678406	-117.34839	7.2266283	0.00010006442	3010.8141918182373
229	551.2129	113.09095	636.4786	327.50043	1000.0	48.363464	10.819296	70.34715	6.6155443	1150000	-0.04914345	221.48598	-0.0007782653	-125.99168	7.2323704	-0.00017590667	3016.5939865112305
230	585.58215	51.78978	643.0003	511.38193	1000.0	53.2065	8.971032	75.924164	18.359638	1155000	0.002239364	189.41302	-0.00034234172	-89.06432	7.2380686	4.8206806e-05	3023.505259990692
231	576.94824	47.237217	657.3727	515.8865	1000.0	49.28084	18.754763	79.56987	-8.684333	1160000	-0.055298828	307.8022	-0.00058756024	-182.57333	7.215686	3.0635833e-06	3030.513886451721
232	522.401	81.30119	661.8911	417.8494	1000.0	49.061428	15.691232	80.01346	6.126022	1165000	-0.05225982	191.84726	-0.00045192614	-99.5444	7.291536	0.00010004654	3037.8948447704315
233	602.1316	50.293484	653.9908	510.105	1000.0	47.368576	11.375411	71.14063	9.280817	1170000	-0.051931623	318.6678	-0.0008692257	-183.222	7.2321744	0.00019152164	3043.9986848831177
234	607.69763	54.533413	655.6769	505.8451	1000.0	52.608437	6.7432346	72.42106	22.736023	1175000	0.035238862	188.22943	-0.00043468177	-75.19843	7.183884	8.887105e-05	3050.27947974205
235	581.92004	42.90506	625.03534	510.0404	1000.0	54.416286	7.298849	72.3754	28.960312	1180000	0.014078561	183.40762	-0.00042037945	-75.7312	7.2020173	-5.5449866e-05	3058.506283044815
236	556.82117	60.346504	642.46155	484.225	1000.0	44.868355	15.96649	74.39817	-4.1621466	1185000	-0.029678855	463.1122	-0.00048141927	-329.5485	7.2138705	0.00019468613	3070.5944805145264
237	632.379	47.57438	681.2619	553.68536	1000.0	56.08442	8.833474	76.11114	25.657625	1190000	-0.0044434313	284.2152	-0.00033082394	-166.89188	7.202503	8.257527e-05	3080.5521388053894
238	581.6423	49.490692	654.44696	515.65405	1000.0	55.936436	13.357092	84.25523	15.365122	1195000	0.00049580383	332.63644	-0.00051849365	-200.1312	7.216879	1.2460518e-05	3092.3683218955994
239	597.2714	68.61085	656.88684	463.15808	1000.0	53.749176	8.61664	70.818695	23.385256	1200000	-0.04954406	234.7825	-0.00040968135	-131.99512	7.209936	0.000117284486	3104.988151550293
240	594.32465	79.404045	653.8067	438.93338	1000.0	50.120567	17.149773	81.20707	0.20324814	1205000	0.0011992188	273.8019	-0.00043107418	-158.30368	7.257089	2.9455185e-05	3111.4185326099396
241	611.8741	69.97061	680.4383	484.75275	1000.0	55.361267	7.4699507	72.930595	33.19084	1210000	-0.019661032	204.31255	-0.00043349154	-71.09929	7.2461843	4.011221e-05	3123.639240026474
242	556.2177	91.59232	640.09564	412.63513	1000.0	49.8413	13.023245	77.218834	12.312154	1215000	0.0064891716	209.99036	-0.0005507432	-98.556046	7.256553	0.0001339664	3135.3463158607483
243	594.7084	59.587208	655.5149	486.499	1000.0	53.24728	12.774101	76.1221	7.3913326	1220000	-0.044346023	211.74365	-0.00047486648	-123.76128	7.227125	8.157668e-05	3146.9257683753967
244	602.2425	34.25605	658.1786	560.0253	1000.0	56.69285	10.345815	81.96634	15.131014	1225000	-0.0067843446	187.36133	-0.000625073	-98.32289	7.2377553	0.00013981032	3158.0829486846924
245	576.2547	61.523933	671.7954	484.5912	1000.0	45.393963	16.768343	73.30636	-33.175976	1230000	-0.009720841	244.71808	-0.000586831	-144.16904	7.189792	5.405073e-05	3168.673972129822
246	543.88934	44.16424	606.84625	487.22238	1000.0	51.60344	12.3920765	76.494194	4.28019	1235000	-0.00633356	235.6489	-0.0005003982	-137.96333	7.2756553	7.351751e-05	3175.511657476425
247	602.66345	56.76554	660.5386	493.74823	1000.0	53.39088	5.6541224	70.71681	22.542114	1240000	-0.010938202	282.03314	-0.00045110192	-148.15515	7.234305	0.00022982569	3185.119347333908
248	600.2335	70.8765	677.241	477.80594	1000.0	52.184677	17.461609	75.8812	1.8853741	1245000	0.024592275	182.16077	-0.00049681216	-77.97149	7.2853866	-2.794137e-05	3191.8497319221497
249	575.53534	69.97341	671.215	499.15448	1000.0	52.8077	11.545973	79.511604	18.85217	1250000	-0.08357496	167.3488	-0.00056552887	-56.739952	7.269608	7.660336e-05	3198.0510427951813
