Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
10	107.19094	148.52437	229.993	-146.42105	1000.0	5.5210843	12.367905	26.351328	-30.897112	55000	-0.02132603	101.322136	-0.0026480295	-66.432686	7.3495936	0.00031155394	105.48942375183105
11	118.74699	78.53745	217.15	11.288771	1000.0	12.424139	9.461992	32.5834	-10.494057	60000	0.017100552	53.757526	-0.0024975035	-23.79397	7.373074	0.00027011475	116.93866324424744
12	129.1194	76.81243	198.79753	-4.0953517	1000.0	7.8662086	14.882049	37.56898	-25.750944	65000	0.0027928161	83.66087	-0.0044987826	-54.424072	7.388689	0.0007101838	128.6755895614624
13	130.75049	116.616684	241.81558	-89.257614	1000.0	16.572805	10.68348	34.006695	-9.671417	70000	0.008674556	164.51147	-0.0031546908	-114.95548	7.35948	0.0008648111	137.45676851272583
14	155.94693	131.98657	291.35437	-22.292795	1000.0	8.466164	11.993601	33.795513	-24.145576	75000	0.017444098	132.20529	-0.002243613	-95.579704	7.356261	0.0010523787	146.75374627113342
15	109.80753	94.94606	200.32384	-62.917625	1000.0	10.280741	13.714031	37.357258	-20.060045	80000	0.018227348	92.377815	-0.0030494733	-37.805965	7.359185	0.0015458938	155.98358750343323
16	192.98363	55.858345	300.22015	137.46515	1000.0	18.071774	7.088211	33.37489	-2.8625615	85000	0.016651073	73.49764	-0.0030913567	-34.661823	7.409848	0.0016177172	164.3478181362152
17	231.4423	23.939053	271.96655	200.42665	1000.0	18.348421	7.617049	35.883762	-6.7962246	90000	0.0039829803	74.5051	-0.002656619	-41.226204	7.35372	0.00032614416	172.80360651016235
18	206.30252	29.772154	257.91196	168.95993	1000.0	18.342466	9.667196	37.30383	-3.2423904	95000	0.010449962	51.405643	-0.0020315675	-26.869362	7.2977576	0.00033037987	181.6057891845703
19	244.75565	54.27969	311.05682	151.50998	1000.0	22.678904	10.290536	45.97853	-2.110593	100000	0.0009394669	46.74913	-0.0023711487	-16.705933	7.4011326	0.0007708615	190.770751953125
20	244.4862	63.546585	298.0801	119.86631	1000.0	21.95708	9.388085	40.95736	-5.6053147	105000	-0.05428053	39.03138	-0.002132386	-13.208937	7.3309155	0.00054101326	203.88074016571045
21	206.56186	10.446403	221.40147	190.67537	1000.0	13.950306	12.462366	36.63758	-14.88258	110000	-0.020829778	89.70496	-0.0011612717	-56.54592	7.3991203	0.00026020675	212.7910668849945
22	180.80774	57.57172	263.83795	95.38471	1000.0	23.213667	10.881735	48.09192	-2.661897	115000	-0.081616946	256.21042	-0.002545409	-228.88164	7.3943853	0.001622186	220.78621554374695
23	204.57956	52.317318	255.51382	137.49533	1000.0	16.18073	9.883848	36.139084	-7.2028675	120000	0.017885895	56.610012	-0.0021346118	-26.518852	7.3262186	0.0010576156	232.15667247772217
24	250.64084	56.72481	304.76227	165.58093	1000.0	19.413366	8.329007	48.242012	1.3646632	125000	0.04033172	107.54295	-0.0024109483	-65.51581	7.3675127	0.00048989756	244.26306414604187
25	187.06458	114.65191	393.83224	42.784065	898.8	19.334782	8.571158	37.525627	2.5414405	130000	-0.004516606	124.26855	-0.00096418755	-85.305756	7.32048	-0.00018914657	255.4445776939392
26	201.57211	103.16481	315.20346	9.850182	978.0	17.811172	9.309727	45.227737	-1.3945423	135000	-0.0043819123	109.1813	-0.00083970465	-81.028755	7.37126	0.0005357793	266.49089074134827
27	169.61064	96.5375	308.3357	35.18749	779.8333	21.503424	12.293435	46.56026	-7.8988404	140000	-0.017325416	95.69951	-0.0017248224	-54.929752	7.334283	0.000687398	273.93382835388184
28	220.3345	140.57582	310.87943	-57.841927	1000.0	21.939257	11.505418	55.412975	0.9981306	145000	-0.029413901	242.1708	-0.0012728181	-195.19298	7.390287	0.00024986843	284.64164209365845
29	78.18959	229.03763	305.0911	-319.8354	878.8	13.330512	20.304508	64.62772	-21.911749	150000	-0.06329482	145.99693	-0.0013140291	-110.682175	7.328692	0.00055226614	297.0146629810333
30	202.42421	136.55312	460.0742	79.78693	1000.0	-0.31131288	17.928415	49.613407	-31.496902	155000	-0.02857482	469.5486	-0.0010222681	-418.51794	7.335367	0.00025373106	305.61241483688354
31	269.76288	41.443455	318.08435	202.08601	1000.0	25.995243	13.257296	60.010307	-2.5906827	160000	-0.031265955	91.603645	-0.0013233349	-55.527576	7.31973	-0.0001461557	314.4671220779419
32	216.71443	125.4913	370.626	26.620426	1000.0	23.419645	11.968083	53.87216	3.9058778	165000	-0.01650213	182.21574	-0.0016739853	-103.26859	7.3451405	0.00014987383	321.9317376613617
33	284.7925	50.31485	343.0136	206.77515	1000.0	24.941576	16.480875	63.716858	-13.975621	170000	-0.029191999	51.307743	-0.0013341364	-17.804226	7.3933845	0.0006310996	332.7529549598694
34	262.018	95.689835	381.51233	134.40265	937.2	30.212444	17.333948	69.40683	-11.612376	175000	0.041574363	74.65748	-0.0014206469	-40.781197	7.365636	0.000457049	341.18554282188416
35	239.46182	129.71944	360.74966	2.7389374	1000.0	22.764734	17.508997	65.027794	-13.546913	180000	0.03901265	70.59629	-0.0012639835	-40.772346	7.3876185	0.00074937	349.8551368713379
36	252.43364	62.637806	319.14337	133.87578	1000.0	20.257095	17.012346	59.058655	-20.715542	185000	-0.026403818	172.0768	-0.0013412498	-148.28459	7.4069057	0.00052133057	357.3228464126587
37	271.62018	64.911354	359.80365	176.17711	895.6	29.1472	10.071899	61.240383	0.9935927	190000	-0.07008303	86.674934	-0.0010247752	-49.446774	7.361044	0.00029979667	364.96006417274475
38	211.88164	145.52911	332.53207	-33.456165	1000.0	20.664118	15.400658	67.432205	-6.8303714	195000	-0.043695446	130.42589	-0.00095096603	-96.47038	7.3558006	7.758069e-05	372.9364402294159
39	299.81046	52.126404	373.8435	234.51155	1000.0	26.064398	14.812441	58.259083	-10.609834	200000	-0.018481	122.8799	-0.0010411963	-73.520584	7.3406467	0.00027385214	382.54094195365906
40	315.23	25.2773	345.4314	271.42984	1000.0	28.940325	10.801177	57.566467	1.9948837	205000	-0.059316877	132.28474	-0.0015425906	-104.58729	7.3413343	0.0007027336	391.62687945365906
41	288.1173	120.80704	378.26822	57.60599	1000.0	28.169075	19.242165	61.97499	-17.216326	210000	-0.01969094	82.829	-0.0010037646	-33.72285	7.3715034	0.00046255178	398.24154806137085
42	346.60727	9.867447	362.58316	333.97006	1000.0	23.902113	13.723097	55.51658	-14.923956	215000	-0.02579972	168.81183	-0.002233507	-135.3343	7.34701	8.059721e-05	409.8909215927124
43	347.666	21.944118	376.2036	323.53625	1000.0	33.32784	11.878363	77.600334	4.137669	220000	-0.055295568	80.305695	-0.0014661252	-49.85997	7.336416	8.81793e-05	422.9878206253052
44	209.67642	141.04788	427.0192	42.408287	1000.0	23.14525	18.617813	72.00085	-6.158044	225000	0.0060500153	247.49014	-0.0007350892	-178.6759	7.387339	-0.00014358244	435.8632068634033
45	300.12753	54.405464	399.0088	246.59227	1000.0	26.956017	13.861521	58.680347	4.2499375	230000	-0.026560226	87.25899	-0.00060720555	-49.23911	7.2839384	-3.3294582e-05	448.31783413887024
46	266.3165	126.66058	407.9718	77.49778	1000.0	24.159414	16.86658	72.56354	-13.825833	235000	0.012171103	117.338776	-0.00083689205	-65.5361	7.3727016	0.00022927299	461.77187752723694
47	353.3063	131.76553	518.36774	153.48778	1000.0	23.913237	20.151947	54.265335	-30.12837	240000	-0.0013735779	163.54938	-0.0013184554	-116.90509	7.3870797	0.00020461068	468.6641528606415
48	251.9108	118.41396	361.486	25.766577	1000.0	28.940125	16.162016	67.01026	-6.409242	245000	-0.017996378	147.47473	-0.0008475017	-110.31279	7.3388987	0.000623379	478.856853723526
49	259.06277	44.623486	338.0881	203.38324	1000.0	21.914534	17.002838	63.808807	-12.326492	250000	0.011812459	101.38976	-0.0015607616	-49.992386	7.336814	4.267802e-05	488.21474027633667
50	260.72723	180.69133	448.40475	-18.031898	1000.0	19.363419	18.097574	59.739265	-14.497382	255000	0.013541415	153.90224	-0.0018933108	-100.816345	7.333648	-0.00012833119	496.3163092136383
51	352.58914	51.99137	419.1815	292.68103	1000.0	36.857872	10.11766	66.746704	15.480445	260000	-0.038905907	106.65245	-0.00045860186	-68.21425	7.342308	-0.00022000355	503.85465598106384
52	313.39984	153.34488	433.97183	17.496702	1000.0	27.948856	19.351603	63.213223	-14.1549225	265000	-0.013025961	136.51338	-0.001146866	-67.86289	7.3494663	0.0011832254	511.9471080303192
53	368.73492	48.68328	421.0448	279.12692	1000.0	28.783525	22.39946	66.41501	-25.858938	270000	-0.0075420258	223.8937	-0.0006137821	-181.51398	7.3459086	0.0006256863	519.0709457397461
54	249.95927	140.67166	398.80374	3.3900201	1000.0	25.373756	14.63545	64.153946	-19.47612	275000	0.020900998	86.62204	-0.00041574799	-47.143345	7.332335	-8.414235e-05	526.0164952278137
55	334.03168	103.305214	432.71603	149.79375	1000.0	27.365078	15.25368	56.307682	-10.00871	280000	-0.00398141	103.97593	-0.0006679138	-53.148514	7.378289	6.399059e-06	533.573737859726
56	331.14276	39.65063	371.26724	271.0195	1000.0	29.992416	13.510102	69.4643	-15.565848	285000	0.00014344254	61.049557	-0.001135482	-32.14299	7.34601	-9.385395e-05	542.2949659824371
57	254.49826	43.767456	314.8586	193.05293	1000.0	22.88774	16.51438	65.936935	-23.570454	290000	0.002279872	63.014233	-0.00088151544	-31.777645	7.3168726	0.00020395956	554.6011321544647
58	263.43982	149.63988	484.15503	63.438274	1000.0	19.246788	13.789268	58.114223	-10.913055	295000	-0.026872912	115.1652	-0.00063337386	-78.477295	7.339839	9.923787e-05	565.9233334064484
59	320.00204	21.758068	355.7235	294.40826	1000.0	29.221563	14.336624	63.929905	1.9625242	300000	-0.02561915	87.0532	-0.00057245605	-58.230713	7.360145	0.000268884	575.3603203296661
60	366.95648	86.712746	431.8096	201.56287	1000.0	25.360512	13.285083	53.007812	-18.681458	305000	-0.053534508	174.19138	-0.00093612075	-134.24512	7.353475	-9.497404e-05	586.583256483078
61	335.1181	49.659214	405.6107	252.31061	1000.0	30.29948	18.800447	55.589844	-14.095749	310000	-0.01696275	181.83759	-0.00055165775	-108.7939	7.3793697	0.00014335637	598.3554151058197
62	309.67642	159.60593	504.55942	100.51741	1000.0	25.608541	22.320724	68.24519	-15.260498	315000	-0.026444769	126.302376	-0.00069480576	-77.168884	7.2987103	6.6025255e-05	608.8864367008209
63	351.28754	77.142784	481.14252	240.1126	1000.0	36.19732	10.082777	66.701195	14.015401	320000	0.0055992333	118.028366	-0.0004831641	-70.447876	7.3647017	0.00023141036	619.8752911090851
64	336.8935	61.80301	416.66208	237.7112	1000.0	25.529266	20.373468	58.93539	-31.885426	325000	-0.03730692	140.49144	-0.00036595762	-100.53778	7.3398643	0.000245006	633.2850594520569
65	287.37198	122.61561	420.6123	64.183784	1000.0	24.358824	15.777505	64.22748	-19.770472	330000	0.010784366	172.19862	-0.000599755	-134.57497	7.392132	0.00038757877	645.529406785965
66	352.69598	137.02333	462.20883	85.55496	1000.0	27.804506	16.199495	60.694466	-3.6531584	335000	-0.012215983	141.462	-0.0006405888	-94.10034	7.340292	-2.0365334e-05	651.534521818161
67	315.77997	142.27596	456.85428	55.801037	1000.0	27.448288	17.048738	64.53603	-6.3256607	340000	-0.06289347	87.83221	-0.0008100569	-43.682396	7.319428	0.00034288975	658.6007478237152
68	358.862	69.19933	485.65436	288.6294	1000.0	34.938545	13.376149	72.631004	-19.59457	345000	-0.038051162	98.15839	-0.0007973872	-64.565735	7.343525	0.00036471718	671.4937999248505
69	415.3583	51.632126	480.771	321.97836	1000.0	33.479088	9.260427	61.737812	5.4937	350000	-0.020160785	133.08743	-0.00065523386	-68.33428	7.3621893	-4.081516e-05	684.5470855236053
70	276.94757	79.21463	355.2151	138.07664	1000.0	27.11635	13.419862	68.95896	0.8602034	355000	-0.0064019295	114.8532	-0.0006163949	-63.42387	7.351615	4.1677285e-05	697.4767870903015
71	376.4244	59.85554	444.1396	281.6725	1000.0	29.444225	8.133072	63.71034	9.071412	360000	-0.036822293	148.03537	-0.0011745468	-91.17166	7.3259797	-7.776699e-05	710.2182190418243
72	440.51276	46.683865	485.46786	375.14578	1000.0	40.273083	9.833115	64.06309	16.227018	365000	0.008449761	149.36134	-0.0007281592	-68.04199	7.315639	-0.00010130186	721.775190114975
73	386.8796	77.09344	515.5024	296.4579	1000.0	36.581886	15.077536	71.61956	5.7132273	370000	-0.022869037	137.80579	-0.001098942	-92.6573	7.337028	8.690886e-05	734.0609285831451
74	244.20183	149.18924	461.64066	4.1671557	1000.0	34.887432	10.944004	68.24391	11.968577	375000	-0.014761836	345.3391	-0.0006380724	-296.05737	7.360142	3.8525297e-05	747.0871891975403
75	232.32724	152.87923	403.1828	-4.2655025	1000.0	17.81604	17.59645	53.448574	-13.456838	380000	0.0024630164	67.05839	-0.0018722343	-34.24043	7.356075	0.00010718093	759.9053061008453
76	366.8599	58.14271	405.4932	251.06972	1000.0	28.372156	10.189279	63.50454	12.8559	385000	-0.05320133	107.66209	-0.00053150207	-53.948936	7.3859205	0.00028370947	770.8571875095367
77	258.03482	79.241745	317.81128	107.28632	1000.0	26.537935	17.702991	63.62142	-22.721104	390000	-0.011857533	134.31108	-0.0010482399	-91.00053	7.3209844	0.00039344226	783.5649750232697
78	368.1203	30.462742	413.5227	324.52252	1000.0	25.523952	13.810002	58.050446	-9.863727	395000	-0.048613418	142.35294	-0.00049557164	-103.52797	7.3726625	0.00018420944	793.7302775382996
79	351.52167	94.67959	455.3702	179.26614	1000.0	32.210308	13.946314	63.210003	1.4032305	400000	-0.023172064	66.57893	-0.0005955566	-27.334282	7.2830315	-5.5728244e-05	801.1392824649811
80	368.52167	46.690605	417.94382	289.44458	1000.0	27.217478	10.740639	63.792004	-0.120794326	405000	-0.010321746	107.02805	-0.0009908471	-58.960217	7.299222	-3.6286594e-05	812.616795539856
81	385.223	29.128386	422.76007	340.24902	1000.0	34.026855	8.16551	65.28885	18.229528	410000	-0.019308329	82.71319	-0.0005246792	-21.965076	7.381623	0.00037417735	824.2666811943054
82	267.4377	121.587135	395.7294	94.34857	1000.0	23.237915	15.699503	64.70099	-4.1946588	415000	-0.014649411	78.05109	-0.0011929506	-40.239883	7.304225	0.00049579295	831.4608469009399
83	375.47812	106.85869	531.02356	254.26048	1000.0	38.49448	13.00291	66.48166	12.644519	420000	-0.018322028	128.01662	-0.000529062	-83.07367	7.369864	0.0001537087	837.6626646518707
84	319.03705	141.17313	569.46045	131.59291	1000.0	25.666504	13.901167	64.663055	-3.2412763	425000	-0.05092951	94.00444	-0.0011658631	-52.370712	7.304382	0.0005276943	843.862811088562
85	339.37912	90.59699	492.01	207.57047	1000.0	33.773155	18.29417	66.19692	-5.009947	430000	0.02770434	143.69534	-0.00070979074	-91.70835	7.3251343	5.8628655e-05	851.3095116615295
86	352.2116	55.416573	455.42133	307.13284	1000.0	29.264833	11.194948	56.56952	-0.59518075	435000	-0.009146953	89.66034	-0.0008792998	-47.149822	7.313133	0.00023839602	858.9852492809296
87	393.91312	105.61262	511.4231	217.3546	1000.0	31.930227	12.4304	63.915947	-1.5484006	440000	-0.05947482	136.66617	-0.0009791851	-56.216217	7.304723	0.00011394515	871.377899646759
88	362.3393	110.346664	482.4258	187.15811	1000.0	30.747047	17.006838	61.221817	-6.8609104	445000	0.019414002	76.785225	-0.00088426657	-41.549595	7.3135643	-0.000109577944	878.6209673881531
89	366.47888	81.878876	445.57285	219.25333	1000.0	32.59666	14.330137	62.535397	1.3567556	450000	-0.03761726	216.13443	-0.0006220341	-167.8383	7.363295	3.4212924e-05	885.1307492256165
90	339.83652	96.63645	455.06305	220.47707	1000.0	29.028934	15.833826	72.01291	0.6038981	455000	0.008458368	88.45892	-0.0009021051	-46.450897	7.2846656	-0.0004548951	892.2361679077148
91	395.72876	69.7199	530.5896	333.58124	1000.0	35.702003	11.009298	61.97564	12.893146	460000	-0.08823302	113.319275	-0.0006990656	-57.453575	7.31135	0.00016757908	898.9205434322357
92	386.50262	73.98203	499.93375	282.86536	1000.0	36.974945	12.416025	68.17476	10.747473	465000	-0.034941506	93.97499	-0.0009930693	-57.59439	7.3590264	0.00041847263	911.4700372219086
93	336.2684	100.4443	466.51764	184.72154	1000.0	25.93866	18.176497	66.8404	-13.7878685	470000	-0.019096443	103.941895	-0.00077377073	-65.98188	7.355344	0.00015052537	924.3162064552307
94	403.28342	93.88903	527.4793	264.95413	1000.0	32.93513	14.58101	64.206856	2.4771569	475000	-0.07125852	137.28491	-0.0007779747	-98.26739	7.3377795	0.0004151075	937.6356558799744
95	345.24176	94.88662	469.03043	189.45947	1000.0	32.340805	16.83447	66.7669	-0.33537316	480000	-0.014114667	76.043015	-0.0010503307	-39.714	7.2905393	0.0004168128	950.8208849430084
96	362.95425	52.148636	443.03915	285.98685	1000.0	33.502094	11.72563	63.63934	5.6825743	485000	0.028329004	102.06511	-0.001305649	-61.68115	7.3244195	-0.00010843215	964.3426742553711
97	332.978	49.073612	401.03683	248.44826	1000.0	33.257828	12.36422	70.975746	10.191174	490000	-0.02746834	121.249115	-0.00061912276	-84.46373	7.3391905	0.00014746541	977.5675837993622
98	380.47345	60.74082	476.1878	293.5555	1000.0	31.510113	14.961252	64.869	3.7547233	495000	0.023082325	111.778175	-0.00092745014	-67.08896	7.364839	-0.00013678464	990.9257986545563
99	447.6481	80.526375	597.332	378.49612	1000.0	39.81668	9.673495	67.67728	21.647808	500000	0.0204388	145.18793	-0.0005935114	-86.8069	7.335311	6.1028815e-05	1003.5381910800934
100	383.31976	107.644936	517.8819	208.10155	1000.0	33.098885	18.912514	70.88551	-5.3557115	505000	0.04916496	182.30637	-0.0010105409	-119.572845	7.392561	0.00046135712	1016.5717875957489
101	380.97864	26.93031	427.73032	354.24918	1000.0	32.057663	10.746167	59.844536	6.60574	510000	-0.06655425	125.595375	-0.0013879389	-67.07089	7.3671455	0.00038107653	1029.4237406253815
102	396.65778	64.59312	494.8217	303.9196	1000.0	31.747732	14.389619	64.77676	-2.0293355	515000	-0.017029995	133.57777	-0.0011396576	-80.75014	7.3160963	-4.841914e-05	1038.706137418747
103	433.45856	72.749794	543.49774	355.286	1000.0	39.50623	11.62805	64.7988	10.309285	520000	0.020288818	174.97928	-0.00010187365	-127.71411	7.2979016	0.000105519626	1051.490871667862
104	465.54144	47.08211	532.81396	398.33185	1000.0	34.085907	15.198972	64.90608	4.2469316	525000	-0.08352193	305.6019	-0.00012103468	-255.43207	7.390864	0.00037070064	1063.3344082832336
105	412.9563	88.561905	545.5682	311.7294	1000.0	31.432056	13.0803	63.533382	6.437913	530000	0.032424048	129.24104	-0.0003968738	-85.74952	7.332175	0.00012607861	1076.2895469665527
106	421.28165	52.92598	483.94516	344.82642	1000.0	40.743805	14.949955	69.860085	8.414924	535000	-0.0319157	100.29241	-0.00044567138	-56.01445	7.3155174	0.00024918886	1089.0097560882568
107	418.85	84.38813	538.4743	276.11847	1000.0	40.916378	13.157922	65.70602	8.560903	540000	-0.013177989	86.49287	-0.00069042854	-42.748474	7.357507	0.00032504363	1102.0489814281464
108	471.9795	82.24509	554.5734	339.22238	1000.0	36.36265	13.9099245	65.4923	-4.7147737	545000	-0.0051388885	192.17523	-0.0006541079	-125.757385	7.3190174	7.670522e-05	1115.4042241573334
109	398.08508	78.10133	523.584	314.9554	1000.0	37.01677	14.82179	72.996765	-2.697113	550000	-0.049606368	91.15765	-0.00065376237	-39.828117	7.296781	-0.00017976409	1127.6592297554016
110	475.33505	37.891205	524.97064	410.22385	1000.0	47.30417	9.919041	68.47711	15.385079	555000	-0.033544187	147.16397	-0.00062284246	-81.37203	7.343925	4.032583e-05	1140.4241411685944
111	411.87408	66.62908	525.8535	316.56866	1000.0	39.95479	9.263326	63.680634	16.887732	560000	-0.06698065	175.49927	-0.00069244206	-118.42502	7.2940907	6.892667e-05	1153.0390470027924
112	408.4831	83.70649	525.5079	292.43063	1000.0	34.304207	10.477842	64.802864	11.221769	565000	0.019544952	167.8631	-0.00047606975	-114.93921	7.390287	-9.635696e-05	1165.3378267288208
113	430.64267	41.39572	499.52228	373.64377	1000.0	42.321117	12.8153515	69.36172	8.941665	570000	-0.022276172	93.75735	-0.0007117633	-45.595642	7.255342	0.00024600473	1178.3611514568329
114	450.88934	55.38768	518.12335	355.29715	1000.0	38.30215	13.279627	66.22914	2.1045144	575000	-0.014801059	121.584335	-0.00018653274	-59.312187	7.3316565	-4.9042224e-06	1191.3253998756409
115	392.9309	37.115715	441.29376	342.83173	1000.0	33.91845	11.635573	66.40922	0.94219935	580000	-0.008565036	120.087715	-0.00047153234	-73.073654	7.294884	0.00036845356	1203.768814086914
116	436.93082	46.824554	515.7147	386.5557	1000.0	36.07007	11.34395	65.11756	8.7888775	585000	-0.013054926	79.79524	-0.00054526515	-38.27609	7.3435936	0.00020168482	1216.0148112773895
117	449.1892	82.94219	578.86194	336.10712	1000.0	39.086277	12.532736	61.465015	6.659742	590000	-0.08821996	103.199524	-0.0006001368	-50.638554	7.3577046	6.6553594e-06	1228.8600752353668
118	443.82513	83.28876	594.69305	349.5665	1000.0	38.26619	13.782859	70.24917	13.960595	595000	0.035998385	131.74165	-0.00090377405	-83.465775	7.3569803	2.6309299e-05	1241.9956123828888
119	426.31818	139.99205	592.09644	170.86433	1000.0	50.901035	14.428904	84.16393	11.07207	600000	-0.041736282	413.5463	-0.000397034	-360.97488	7.3112993	0.00015729356	1254.855914592743
120	400.78833	50.914345	476.08273	336.7153	1000.0	30.305367	13.733254	64.33324	3.0395713	605000	-0.057021663	156.09618	-0.0008285269	-101.895226	7.2905564	0.00028160057	1267.7826981544495
121	501.00034	43.239986	551.0462	440.65143	1000.0	37.05077	12.331273	62.22761	-0.14598891	610000	0.00026470795	188.2801	-0.00064612733	-107.4662	7.3010416	-2.0186042e-05	1280.2450633049011
122	413.23575	15.793583	434.53848	389.61493	1000.0	47.007084	9.99377	74.32982	20.774378	615000	-0.01585621	186.59975	-0.0005674083	-142.81497	7.3095713	-3.4048558e-06	1293.438720703125
123	480.24463	75.282745	596.0217	389.87698	1000.0	44.623924	10.335127	69.07514	16.37908	620000	0.021299118	155.9179	-0.00031893328	-73.48784	7.344379	-2.8687955e-06	1306.4996230602264
124	468.21136	53.23475	531.1603	382.82697	1000.0	36.963287	13.250074	66.06972	2.2524045	625000	-0.0013990188	218.8441	-0.00042650453	-140.85497	7.299844	8.2087376e-05	1319.388820886612
125	415.95596	89.38159	572.6368	308.39566	1000.0	36.166325	11.991187	68.3692	10.094535	630000	-0.0026899276	128.0449	-0.000694182	-91.77728	7.325512	0.00013762011	1332.0700979232788
126	479.80145	43.443386	559.4088	444.92856	1000.0	43.417732	10.232301	73.43267	13.721421	635000	-0.06578865	132.47716	-0.0005462542	-67.422554	7.3184867	0.00012264485	1344.835402727127
127	469.5971	53.442657	555.10516	393.8803	1000.0	40.341354	13.744804	78.09844	6.236696	640000	0.0003741905	88.54556	-0.0005230003	-39.7156	7.316531	-0.00011630554	1358.1766197681427
128	441.45465	65.93641	540.8899	348.5434	1000.0	43.676884	14.131577	71.181595	4.155148	645000	-0.08517301	127.92705	-0.00026412308	-93.24805	7.3097796	0.00021486792	1365.3766210079193
129	447.3777	29.910194	489.92175	405.5717	1000.0	35.558937	13.897915	62.27907	-4.621304	650000	-0.038092725	118.45387	-0.0005548075	-71.53952	7.3467846	0.00019084282	1376.653109550476
130	448.45453	37.100983	484.7994	390.41492	1000.0	42.98915	9.592355	66.43408	12.239273	655000	-0.026749041	133.13458	-0.00048622303	-57.56105	7.3045235	1.4192962e-05	1389.008543729782
131	513.21545	49.05771	571.6341	450.20352	1000.0	40.422558	10.8650465	67.11404	-5.7066627	660000	-0.051200233	167.40385	-0.00014512613	-97.67714	7.3222623	0.0001718008	1401.9777755737305
132	413.63467	60.6044	489.21942	334.36987	1000.0	40.797684	8.861788	74.491066	18.717722	665000	-0.039177153	118.834724	-0.0006385185	-66.49522	7.3588758	3.692522e-05	1415.005399942398
133	445.23798	39.49367	487.3752	380.68155	1000.0	31.397282	12.056774	61.305683	-6.7627163	670000	-0.03131689	286.5146	-0.00076787546	-215.24203	7.3327336	-0.00019387793	1427.9361245632172
134	502.80722	44.953545	572.04376	441.24524	1000.0	41.47373	6.1187596	59.560776	8.162219	675000	-0.016520197	117.99023	-0.0007033255	-54.086514	7.346286	5.7772828e-05	1441.2157912254333
135	428.38214	64.339195	505.55664	341.5451	1000.0	37.462536	14.203305	66.54337	8.424428	680000	-0.03714236	109.98574	-0.0004892312	-72.1191	7.3074627	6.939344e-05	1453.373367547989
136	449.34894	75.33448	529.42505	306.50717	1000.0	39.221855	11.691428	69.231255	11.843924	685000	-0.018426247	125.04179	-0.0009811986	-54.220047	7.3503766	0.00020295072	1466.2941658496857
137	432.03058	73.83305	515.1847	306.5232	1000.0	39.428547	12.055014	62.600647	13.484341	690000	-0.08281353	100.44878	-0.00052345544	-57.703762	7.3262315	0.00022682037	1479.3356206417084
138	480.2212	64.47946	540.3514	366.01993	1000.0	40.43848	11.361152	67.037926	14.139724	695000	-0.035962764	107.4469	-0.00022476912	-42.12027	7.343963	-1.2049865e-05	1492.484102487564
139	463.5171	71.779724	583.84106	361.18298	1000.0	42.345394	8.81419	65.233315	13.853918	700000	-0.053744994	103.65751	-0.0004760027	-44.122757	7.2996736	5.9517383e-06	1505.1004972457886
