Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
128	521.78723	38.41964	567.116	476.20078	1000.0	44.932068	16.46651	94.61642	20.023615	645000	8.5830685e-09	105.48596	-0.009141629	-21.158463	5.2003493	0.015761117	0.2094	3.0	1596.6316740512848
129	619.51465	47.78314	677.69653	565.33905	1000.0	55.100517	17.974283	87.22443	1.1583785	650000	-4.577637e-09	236.75275	-0.051591996	-134.0693	5.1843686	0.015166234	0.2776	78.0	1609.7167580127716
130	593.6628	75.12315	729.2662	506.3953	1000.0	56.901543	9.866035	88.913376	38.97427	655000	-1.3542175e-08	189.79642	-0.04934786	-77.35013	5.142953	0.00970861	0.257	79.0	1623.0463581085205
131	614.0133	70.02432	736.76654	531.90656	1000.0	50.40485	12.734075	95.456535	32.8336	660000	4.386902e-09	159.32838	-0.03128864	-59.41189	5.1878037	0.015705325	0.1848	27.0	1635.5485410690308
132	555.1873	54.761715	619.5862	457.12097	1000.0	49.73988	15.17684	98.34563	24.46844	665000	1.2111664e-08	115.788	-0.04432454	-25.693878	5.140428	0.015131042	0.2328	75.0	1648.0594198703766
133	576.1243	80.83573	699.09076	482.66226	1000.0	51.847614	17.436543	91.006546	23.888674	670000	2.0980835e-09	121.457	-0.055122655	-54.896835	5.1099787	0.013866832	0.2726	79.0	1660.5960566997528
134	656.5397	58.21513	756.8311	592.8648	1000.0	63.936073	16.216602	104.56897	24.980341	675000	-2.9563905e-09	196.8704	-0.025884762	-108.57913	5.0919256	0.015368472	0.1522	9.0	1673.2175405025482
135	573.70233	33.258316	626.64624	533.6453	1000.0	52.316456	12.4609165	91.28	24.408947	680000	-5.912781e-09	163.65297	-0.02993141	-59.457657	5.109025	0.015053732	0.193	20.0	1686.5671825408936
136	679.95374	71.25645	758.24445	590.44714	1000.0	58.922474	15.668645	90.25919	26.883486	685000	1.2397766e-08	241.79285	-0.05215459	-142.81018	5.1345963	0.00641099	0.2834	79.0	1699.1255123615265
137	596.48663	34.759777	653.7341	564.50323	1000.0	56.91181	17.715616	100.19918	27.581219	690000	9.155274e-09	267.9744	-0.01909784	-155.83371	5.033766	0.01749271	0.1386	8.0	1711.523785352707
138	617.7623	71.27455	710.9463	515.3521	1000.0	49.57792	18.974731	102.20654	-1.3878536	695000	-2.3937226e-08	229.87276	-0.033824164	-144.22731	5.053858	0.0155977905	0.2242	18.0	1724.7020509243011
139	637.9334	53.63532	674.13135	531.2904	1000.0	55.286938	15.921951	98.157394	19.623032	700000	-2.8610229e-08	168.73633	-0.022705862	-64.48743	5.021665	0.016279157	0.1918	12.0	1737.2936162948608
140	639.3548	69.37017	722.9768	546.7499	1000.0	56.63137	13.327076	91.06132	35.324516	705000	7.629395e-09	166.67137	-0.023435982	-67.57356	5.037979	0.01579518	0.1862	12.0	1750.6091260910034
141	601.9128	78.747185	738.62396	521.2505	1000.0	52.816673	15.591581	95.97521	25.596024	710000	-6.1035155e-09	125.43147	-0.020983167	-37.953606	4.9865155	0.017432569	0.1972	11.0	1762.32892203331
142	629.8058	79.37361	715.4973	497.5515	1000.0	54.888077	14.843571	97.55329	29.24998	715000	6.2942505e-09	173.80627	-0.019170864	-85.73753	5.0022373	0.017651387	0.22	10.0	1774.2361726760864
143	615.1205	63.66207	684.032	518.2338	1000.0	51.938316	16.221605	93.55125	16.25716	720000	1.4305114e-08	154.79277	-0.016902005	-70.45322	4.9777627	0.014441083	0.1594	6.0	1786.6505994796753
144	655.7424	44.155697	721.2917	610.45044	1000.0	59.6063	16.860703	93.97053	13.131277	725000	9.918213e-09	161.21106	-0.009115775	-71.90983	4.988324	0.018837512	0.2528	4.0	1799.0823516845703
145	633.8278	54.171497	714.29126	558.9366	1000.0	52.962063	22.534204	100.99457	-11.491997	730000	-2.3460387e-08	231.13914	-0.026327338	-139.40956	4.9362826	0.016881976	0.1888	11.0	1811.9395780563354
146	646.9757	57.086906	743.628	566.32855	1000.0	54.83217	12.468402	98.0874	32.751278	735000	1.0490417e-09	118.85021	-0.042625908	-31.742577	4.95418	0.013938495	0.2608	79.0	1825.3022630214691
147	692.26434	31.687529	733.2037	649.04333	1000.0	68.27886	15.287503	100.862	15.557581	740000	2.861023e-10	249.09517	-0.05347758	-143.02597	4.974575	0.0140845645	0.2752	79.0	1838.4073588848114
148	731.92145	54.502506	806.0612	665.59143	1000.0	65.8696	15.894336	103.42354	18.574324	745000	-2.0980835e-09	131.99295	-0.052422788	-35.98426	4.9278092	0.012152722	0.2818	79.0	1851.7371723651886
149	614.0778	275.1731	802.17426	67.07553	1000.0	67.68426	15.109039	99.95283	24.690474	750000	1.1348725e-08	631.5735	-0.051398154	-544.11536	4.9291377	-0.0026034722	0.2744	79.0	1865.0559251308441
150	712.6991	48.70787	799.4047	669.85254	1000.0	66.22029	16.519926	101.193275	16.833189	755000	-3.0326845e-08	243.1479	-0.051284112	-128.24643	4.8633842	0.015489824	0.2596	38.0	1877.2191779613495
151	698.374	54.510963	757.65436	622.73126	1000.0	58.916687	17.84879	110.13962	8.373273	760000	8.201599e-09	255.77644	-0.012829835	-136.10532	4.8547873	0.020462671	0.2246	4.0	1890.3531455993652
152	728.53845	21.585106	763.3547	701.3945	1000.0	66.60501	14.168753	101.60854	19.122257	765000	3.8146972e-10	226.77773	-0.025619593	-106.87018	4.9142513	0.015496048	0.1892	16.0	1902.8191266059875
153	687.03186	43.155075	763.438	637.9583	1000.0	64.671974	13.910951	98.37246	7.6238565	770000	6.1035155e-09	232.24722	-0.05494487	-127.62553	4.888081	0.0135691175	0.2888	79.0	1915.582956790924
154	703.508	90.13825	781.3034	533.2928	1000.0	65.351776	18.25483	97.93945	-1.8746483	775000	1.0681152e-08	199.6937	-0.05262611	-107.964836	4.8736567	0.015100633	0.2734	46.0	1928.5971038341522
155	751.0388	43.863735	811.3098	695.7816	1000.0	57.28959	19.72677	98.8896	1.2601798	780000	3.8146974e-09	349.0595	-0.032282863	-247.38013	4.8894615	0.014863098	0.2048	15.0	1941.3013949394226
156	731.4664	43.660503	793.8514	663.4272	1000.0	81.3708	12.320483	111.653145	39.48134	785000	1.9836426e-08	560.0651	-0.06073805	-435.43604	4.8571243	0.013988763	0.2832	79.0	1954.429880142212
157	724.90936	59.274418	790.7934	618.41425	1000.0	57.249226	25.093466	101.78676	-27.275957	790000	-4.301071e-08	408.28476	-0.033893608	-276.29068	4.8528557	0.015212547	0.2084	21.0	1967.4138741493225
158	724.69366	25.02824	765.5856	699.4211	1000.0	67.72845	11.667846	106.5974	23.653624	795000	1.6880035e-08	204.61888	-0.010863326	-77.50189	4.8725295	0.019954706	0.2004	4.0	1980.1497852802277
159	744.52386	55.501015	843.6833	680.6091	1000.0	69.47059	13.78437	101.670525	22.299253	800000	6.4849854e-09	185.6052	-0.023565786	-90.96954	4.853681	0.017667359	0.1594	12.0	1993.068110704422
160	726.94226	45.60644	806.77954	673.8526	1000.0	61.636105	18.447145	99.58545	20.898438	805000	-1.411438e-08	328.11276	-0.01597308	-190.28397	4.7992063	0.015670618	0.1708	5.0	2005.7013068199158
161	770.22766	35.598034	818.28467	715.2831	1000.0	70.013535	12.412558	96.225945	23.032803	810000	-1.2588501e-08	246.35982	-0.019251352	-127.964355	4.875469	0.017198743	0.2036	8.0	2018.4563949108124
162	774.5753	54.296257	856.74725	695.2724	1000.0	65.112885	22.834785	102.16637	1.1720777	815000	-1.4877319e-08	211.1149	-0.05416553	-138.25134	4.8791556	0.015122211	0.273	45.0	2031.2761688232422
163	771.7564	56.020073	847.52606	707.76306	1000.0	72.31062	11.315916	106.28284	33.325382	820000	-4.386902e-09	246.50035	-0.017536834	-115.52797	4.8478503	0.015649468	0.1824	5.0	2044.035562992096
164	757.4604	51.864582	814.4568	673.66034	1000.0	67.74816	20.31599	102.34041	11.411733	825000	2.3078918e-08	380.85556	-0.029527934	-243.27403	4.749858	0.01599918	0.2142	14.0	2057.013014793396
165	795.95996	24.376	838.62976	767.6381	1000.0	66.46614	12.44795	111.00116	35.62109	830000	4.7683715e-09	261.60446	-0.021970995	-161.56694	4.718507	0.01602793	0.1914	10.0	2069.98948264122
166	787.04803	33.552063	847.4906	752.149	1000.0	74.52939	17.08982	107.86912	23.34317	835000	-3.4332275e-09	335.89386	-0.030336764	-162.08899	4.717444	0.015871484	0.2248	14.0	2082.829464673996
167	749.3756	59.225044	822.7912	658.50134	1000.0	67.518234	16.340681	107.44433	31.092329	840000	-1.2207031e-08	202.3963	-0.021639053	-70.3051	4.7519283	0.015718142	0.199	9.0	2095.55765914917
168	736.4497	58.703873	831.3526	674.9111	1000.0	66.56048	16.454067	101.54833	12.629564	845000	-9.536743e-09	301.86658	-0.027912136	-141.24973	4.7358594	0.015918534	0.1886	14.0	2108.308949947357
169	752.91016	94.6313	857.1349	615.72705	1000.0	64.233116	15.3117695	102.918564	23.285967	850000	5.1498414e-09	274.14276	-0.025378274	-148.28757	4.7666516	0.018753145	0.2132	11.0	2120.924797296524
170	753.2454	57.7861	813.6632	649.4857	1000.0	68.91782	16.604858	109.23589	21.77477	855000	-5.6266787e-09	243.93057	-0.050649595	-133.13776	4.756144	0.015048941	0.281	61.0	2133.8155624866486
171	765.0245	78.07285	854.88605	646.33624	1000.0	72.494835	15.365489	114.03475	28.877806	860000	1.2016296e-08	238.55385	-0.055505738	-64.17709	4.7153087	0.014316998	0.2852	79.0	2146.4968683719635
172	778.8746	30.38994	818.0708	736.6779	1000.0	69.11525	14.540072	104.841	0.6280869	865000	3.8146972e-10	164.77034	-0.012605953	-72.558716	4.6346545	0.020525953	0.2142	5.0	2158.5773141384125
173	731.9088	54.90147	803.5488	648.08856	1000.0	74.904564	10.361953	101.1482	47.671036	870000	-5.722046e-10	359.97266	-0.011160219	-227.59676	4.6042485	0.016351487	0.1902	5.0	2171.5079896450043
174	805.7218	28.808353	841.19055	752.9284	1000.0	66.166504	11.17439	103.205444	31.102867	875000	-1.66893e-08	336.42914	-0.02284055	-163.03531	4.680368	0.016854413	0.2144	10.0	2184.013523340225
175	766.3252	49.976124	828.2987	705.08325	1000.0	64.92256	19.845837	107.968414	8.417447	880000	4.2724608e-08	213.18436	-0.016831305	-104.545204	4.679973	0.016822329	0.2084	6.0	2196.919283390045
176	761.2842	42.997765	812.50085	686.60913	1000.0	74.83134	9.344897	100.502884	44.89878	885000	1.1444092e-09	335.28574	-0.05472324	-134.49477	4.646311	0.008361541	0.2758	79.0	2209.4518282413483
177	792.8573	66.44739	893.4049	699.86346	1000.0	73.53839	8.803588	98.12901	34.804073	890000	1.373291e-08	352.61484	-0.013815416	-161.89296	4.6357	0.012985007	0.1574	5.0	2222.099858045578
178	768.04297	49.99978	841.81757	698.0691	1000.0	70.353836	13.119947	109.36606	32.64979	895000	-3.9100647e-09	172.36494	-0.022843521	-64.89917	4.576195	0.016965626	0.2176	12.0	2234.693848133087
179	773.5695	45.61588	824.53784	696.30786	1000.0	66.89801	14.549667	106.22707	25.01144	900000	7.343292e-09	409.0356	-0.021888433	-243.24702	4.6497593	0.017018737	0.1718	11.0	2247.086081981659
180	822.375	44.59899	877.92755	748.7675	1000.0	66.18389	11.180922	92.15291	26.242476	905000	4.9591065e-09	319.89426	-0.023034472	-175.66536	4.6240854	0.015725812	0.1992	14.0	2259.966049671173
181	825.07324	34.446392	880.84576	785.2624	1000.0	78.629425	10.153135	104.20038	48.65209	910000	-2.784729e-08	289.46667	-0.054574206	-113.28009	4.6011744	0.007898229	0.2746	79.0	2272.832278251648
182	801.931	42.967533	849.84595	728.6147	1000.0	66.400635	20.580126	100.49697	-6.680674	915000	4.863739e-09	260.56042	-0.02677741	-167.87468	4.6019354	0.018565793	0.2084	10.0	2285.051019191742
183	827.45154	17.235676	855.91455	807.0618	1000.0	75.37145	17.659206	105.10093	25.881895	920000	-1.2969971e-08	263.8458	-0.026681453	-107.13925	4.630362	0.015931172	0.2188	14.0	2296.76140499115
184	804.7118	53.63539	886.6675	740.5487	1000.0	79.35274	9.539068	103.7152	46.034145	925000	-2.4032593e-08	386.9742	-0.02188041	-209.63678	4.562489	0.013383275	0.195	14.0	2309.8825147151947
185	808.9743	32.471737	838.88293	760.0208	1000.0	68.763214	18.46607	116.59217	18.451414	930000	1.1444092e-09	394.97116	-0.036824517	-190.56508	4.554947	0.015564579	0.2088	17.0	2322.624519586563
186	811.83997	39.827885	874.12177	751.77985	1000.0	77.68746	13.399562	112.57941	32.005543	935000	-2.2888185e-09	223.9283	-0.034287803	-120.017456	4.553847	0.017758437	0.212	16.0	2335.1258025169373
187	722.56213	74.96848	866.4287	648.52094	1000.0	72.94216	9.833153	105.821556	38.276886	940000	-1.4305114e-08	445.7775	-0.0534792	-251.89534	4.5265284	0.0071527665	0.283	79.0	2348.119958639145
188	817.56006	33.874203	871.07574	771.4188	1000.0	76.39505	17.3514	114.94745	7.9884768	945000	4.577637e-09	356.0027	-0.06241762	-189.34766	4.5541224	-0.0010962837	0.3046	79.0	2360.979907274246
189	847.8465	32.586674	885.67267	797.9292	1000.0	74.29496	13.074817	111.5244	35.358776	950000	4.005432e-09	260.4199	-0.03235705	-92.63086	4.465807	0.017068112	0.2014	15.0	2373.8403372764587
190	835.0211	13.780011	853.6136	817.9424	1000.0	70.1335	20.265665	108.64752	9.572526	955000	-2.0980835e-09	333.86786	-0.015950654	-155.13641	4.5099406	0.016058082	0.1896	4.0	2386.787988424301
191	857.59296	38.574795	895.27344	808.86456	1000.0	77.6788	13.454696	110.48839	33.0733	960000	1.6021728e-08	293.9947	-0.016071856	-117.204346	4.476946	0.018025095	0.2082	6.0	2397.563533306122
192	790.48114	39.60421	863.90466	747.0016	1000.0	76.8441	9.542598	106.90384	34.564484	965000	7.6293943e-10	283.47183	-0.021847816	-117.17113	4.506506	0.017694427	0.2314	11.0	2407.471986055374
193	821.7954	34.5157	865.42883	771.4238	1000.0	75.302986	8.401539	100.74125	49.48684	970000	6.1035155e-09	327.46255	-0.022390606	-99.99991	4.4764733	0.016401397	0.2124	12.0	2419.139364004135
194	789.8637	113.9575	875.5016	568.05255	1000.0	64.48935	15.989804	107.80436	23.950996	975000	8.201599e-09	270.66824	-0.020886492	-155.52481	4.481258	0.018580973	0.2126	10.0	2431.6126639842987
195	797.53174	90.714554	913.6831	641.0919	1000.0	71.89842	20.555492	116.19816	19.719631	980000	-2.2792817e-08	308.6249	-0.02152909	-130.84743	4.4388757	0.017711923	0.203	10.0	2444.035599708557
196	790.49194	75.33129	873.47705	670.7584	1000.0	73.006065	18.978027	111.00595	18.34446	985000	-2.1362304e-08	236.36185	-0.021279342	-95.86105	4.4272866	0.01759967	0.2124	9.0	2455.557812690735
197	796.3917	82.14888	871.90186	638.8889	1000.0	74.29398	18.659048	106.521065	22.256569	990000	8.9645384e-09	210.9385	-0.023768345	-67.73357	4.4106374	0.015502478	0.2136	12.0	2468.085172891617
198	752.6975	60.610508	828.8252	675.4836	1000.0	70.14161	16.74821	105.24612	7.3892484	995000	-1.373291e-08	334.85965	-0.054242894	-205.27534	4.4070096	0.0003202249	0.2948	79.0	2480.303468942642
199	758.6288	88.845856	898.9514	666.9479	1000.0	61.239376	27.236423	113.226524	-2.4294188	1000000	-1.3160705e-08	292.80518	-0.02790172	-182.90884	4.3599343	0.016092408	0.1714	11.0	2493.021816253662
200	812.3572	57.534435	881.62494	735.67786	1000.0	70.9297	19.37043	114.71536	18.513655	1005000	2.0980835e-09	219.7492	-0.036156084	-85.30609	4.3971972	0.016237106	0.2424	18.0	2505.1320140361786
201	825.8683	40.46357	898.27167	781.6456	1000.0	78.83428	17.169794	108.271225	24.543377	1010000	3.8146972e-10	234.6965	-0.026661646	-125.059525	4.3214674	0.016183514	0.193	13.0	2517.083680868149
202	670.19073	146.45743	861.21735	454.75217	1000.0	61.842625	25.690166	111.827484	-7.6594415	1015000	-1.1634826e-08	588.32056	-0.030653562	-382.87286	4.39082	0.016021278	0.1924	15.0	2530.0232334136963
203	792.4959	60.754425	883.5265	705.8321	1000.0	68.062614	14.118669	104.932755	28.402988	1020000	3.6239625e-09	297.5396	-0.033600204	-159.21098	4.38056	0.016169565	0.2088	19.0	2543.2303261756897
204	748.0659	145.81412	905.4791	513.3819	1000.0	66.63912	23.501696	108.32561	-10.183985	1025000	-7.6293943e-10	282.2858	-0.057224855	-190.5231	4.439504	0.014114877	0.2744	79.0	2555.140875339508
205	820.715	27.88713	846.912	770.3018	1000.0	75.33207	14.787348	105.46752	28.477388	1030000	2.3460387e-08	243.6459	-0.023247454	-104.820435	4.309783	0.016232343	0.213	13.0	2568.1370503902435
206	816.0565	35.918076	876.4086	773.5019	1000.0	64.7874	22.541843	108.02379	-1.7178891	1035000	-1.9550324e-08	202.93306	-0.026404535	-129.02948	4.308167	0.018821362	0.1714	11.0	2581.5067234039307
207	784.0497	30.790642	838.16785	753.23706	1000.0	76.174484	23.954317	112.864044	-21.244007	1040000	-2.0980835e-08	381.53555	-0.012356011	-253.65436	4.2498517	0.015487391	0.159	4.0	2594.3939826488495
208	816.81384	97.43431	908.9398	644.45807	1000.0	76.44488	13.958301	111.77142	31.878685	1045000	7.6293943e-10	272.0306	-0.047957655	-174.84395	4.3660693	0.0039340025	0.2456	79.0	2607.2200875282288
209	788.8483	53.05532	851.9221	716.2616	1000.0	73.62937	21.20755	113.2725	21.4235	1050000	5.817413e-09	212.51254	-0.0412513	-52.13112	4.3041887	0.015160494	0.2002	30.0	2620.166229248047
210	785.2538	58.001816	839.3695	678.7782	1000.0	72.69032	17.486412	110.73533	29.6566	1055000	-3.0517577e-09	132.38167	-0.059391364	-59.592995	4.284334	0.011400519	0.2912	79.0	2632.9713203907013
211	867.19305	38.159363	909.87024	803.4521	1000.0	72.92924	21.191235	110.53444	6.824762	1060000	1.1825562e-08	266.38	-0.055371545	-133.94046	4.270963	0.013287802	0.2994	79.0	2646.1580481529236
212	857.5156	39.979553	898.5583	797.7258	1000.0	83.30797	9.503628	114.88159	43.894512	1065000	1.1825562e-08	295.53845	-0.02641104	-121.431656	4.1905994	0.017316181	0.2076	15.0	2658.644971370697
213	869.576	39.858612	914.9226	802.0041	1000.0	75.770744	15.158155	116.95214	24.71308	1070000	-1.7356873e-08	233.09955	-0.028575813	-86.372375	4.1634865	0.01636774	0.2768	12.0	2671.4280738830566
214	871.3263	40.404175	938.6185	818.3877	1000.0	81.04621	15.435582	114.48969	20.844429	1075000	2.193451e-08	328.6248	-0.06412445	-160.4009	4.1123095	0.013986315	0.3176	79.0	2684.1165494918823
215	794.5397	122.4003	912.01	611.09186	1000.0	70.87937	29.059805	111.558266	-8.268801	1080000	-1.7166137e-08	420.8432	-0.033843115	-252.9573	4.1381707	0.015737042	0.22	14.0	2697.0646216869354
216	849.7803	33.726215	912.12665	813.1966	1000.0	73.99231	18.360243	113.19395	24.13643	1085000	2.4795532e-09	391.84857	-0.02202443	-256.1469	4.0447283	0.017080255	0.2464	11.0	2710.0418241024017
217	866.3909	44.946907	905.49646	780.0255	1000.0	86.18073	14.246471	116.89852	9.023301	1090000	-6.3896177e-09	354.48602	-0.03346174	-240.0534	4.097394	0.017001517	0.2818	18.0	2719.668981075287
218	863.9534	65.69961	940.2258	756.21155	1000.0	80.076614	20.296848	113.77479	10.505868	1095000	2.3460387e-08	187.37164	-0.024801087	-42.5468	4.086689	0.01674417	0.2118	12.0	2724.9675221443176
219	877.7409	33.00013	935.3435	845.0238	1000.0	72.60438	20.58037	109.24174	19.29425	1100000	-7.6293943e-10	440.0167	-0.023831686	-218.61789	4.1248236	0.016783688	0.1818	8.0	2736.504660844803
220	870.7601	49.379604	940.5432	793.0659	1000.0	81.42748	17.09745	115.13953	20.07552	1105000	2.4032593e-08	321.08554	-0.01793097	-131.73238	4.1348314	0.017868774	0.245	10.0	2747.260728120804
221	880.2245	32.011353	942.52795	855.5642	1000.0	74.83183	17.468662	111.81804	8.79093	1110000	2.1362304e-08	308.5822	-0.02109531	-152.07721	4.154578	0.017045515	0.1578	7.0	2757.0810091495514
222	849.2534	22.260998	875.1624	815.9771	1000.0	77.446884	15.150495	115.627205	35.327927	1115000	6.1035155e-09	213.20375	-0.023986269	-107.88035	4.122314	0.017119708	0.1698	12.0	2767.8452546596527
223	888.6017	77.98891	974.9284	757.11426	1000.0	86.96984	11.462735	115.02448	48.858215	1120000	-1.1444092e-08	292.56064	-0.053139355	-147.08052	4.128002	0.009677914	0.2964	79.0	2776.3788607120514
224	868.4092	36.196182	904.53015	798.944	1000.0	76.715515	17.101673	119.51079	18.620737	1125000	-1.8882751e-08	229.73187	-0.02424793	-67.60205	4.1187663	0.017403414	0.2226	11.0	2786.636700153351
225	870.0002	23.753735	897.80707	835.4351	1000.0	73.83913	22.108763	117.24786	7.240508	1130000	1.8787384e-08	301.92725	-0.020900993	-150.99529	4.109169	0.0155690005	0.1352	10.0	2796.027470588684
226	879.945	33.766216	925.89417	821.69275	1000.0	79.31715	16.230814	112.21193	23.495504	1135000	9.536744e-10	194.81766	-0.022290269	-78.480385	4.1032877	0.016518693	0.191	12.0	2808.0830841064453
227	878.0819	36.429607	910.6902	825.85846	1000.0	89.21849	8.163882	115.971405	62.072807	1140000	-1.01089475e-08	356.98334	-0.017637424	-186.367	4.022561	0.017344108	0.2	10.0	2821.304657936096
228	920.78015	28.88519	958.69196	873.2892	1000.0	74.27042	18.152327	111.01604	18.22318	1145000	8.010864e-09	359.0966	-0.020954827	-193.92203	4.090604	0.01913493	0.1822	9.0	2833.4299919605255
229	911.0675	34.844845	960.97656	858.6875	1000.0	76.37205	20.556261	116.703476	12.506954	1150000	-4.4155122e-08	273.67	-0.024833027	-127.42578	4.0479207	0.017450977	0.2088	10.0	2846.28906083107
230	886.33057	36.932636	930.958	839.3426	1000.0	80.10545	22.60126	122.08692	12.303608	1155000	-9.536744e-10	383.95093	-0.051196527	-244.0152	4.0330844	0.012878136	0.2918	79.0	2859.873512029648
231	885.2243	72.43512	958.9306	761.1031	1000.0	87.8032	18.505844	127.286606	10.453838	1160000	1.373291e-08	508.6768	-0.022877296	-246.88538	4.0100675	0.017729532	0.1776	9.0	2870.5839006900787
232	901.9328	60.737385	958.8333	789.4019	1000.0	81.77705	15.246101	115.87765	20.720665	1165000	-9.918213e-09	382.67734	-0.031191537	-207.55472	4.022789	0.014541454	0.2908	17.0	2882.007175922394
233	915.1222	39.767166	955.34546	852.848	1000.0	90.47537	12.293478	124.77108	52.312996	1170000	-3.6239625e-09	353.7147	-0.026832797	-162.35652	3.9276874	0.015365118	0.2012	14.0	2890.6317756175995
234	906.29724	42.40251	966.681	858.9172	1000.0	71.8991	22.814802	113.218506	7.370928	1175000	1.5354157e-08	396.1413	-0.022242201	-216.6691	3.9272325	0.017878223	0.1772	9.0	2900.74196600914
235	910.3369	47.744503	993.26874	862.19	1000.0	91.60924	8.7104025	118.259346	69.46052	1180000	-1.449585e-08	355.18652	-0.046872918	-179.84677	3.9944344	0.007699292	0.2874	79.0	2910.7553236484528
236	910.0872	67.4906	977.3268	808.1128	1000.0	73.81203	29.559034	116.68786	-19.892853	1185000	9.536743e-09	476.39276	-0.023166433	-338.99576	3.9360046	0.017375039	0.139	10.0	2922.5156133174896
237	907.5822	67.620735	977.4454	783.67566	1000.0	82.4903	17.82982	116.12889	21.277079	1190000	2.861023e-09	348.6675	-0.029234836	-148.68944	3.9688823	0.016236722	0.1838	13.0	2934.732218027115
238	902.07874	8.257147	913.80347	892.8873	1000.0	86.39852	14.631555	114.30824	35.511738	1195000	-6.2942505e-09	336.02155	-0.05507495	-119.785095	3.9478078	0.0064365906	0.3178	79.0	2947.590076684952
239	902.3551	47.63358	967.2337	826.9781	1000.0	83.25381	17.538223	117.58829	24.69439	1200000	-1.2207031e-08	361.92355	-0.05599989	-116.261826	3.884925	0.012162675	0.326	79.0	2959.6551530361176
240	883.3215	64.01966	952.6454	808.25446	1000.0	83.49289	13.863964	120.034584	32.162994	1205000	-4.577637e-09	267.78815	-0.021431314	-157.33514	3.8293915	0.016122615	0.2108	8.0	2970.555472612381
241	870.25916	28.908308	911.1635	831.6957	1000.0	89.71735	12.053298	114.90688	46.7265	1210000	-2.2888184e-08	398.1833	-0.05043108	-210.12767	3.8450258	0.012487642	0.2962	79.0	2983.0129477977753
242	901.3784	41.933838	943.91455	847.0135	1000.0	76.2513	14.597158	115.70877	33.480534	1215000	3.2043456e-08	296.386	-0.010290625	-175.01369	3.8480906	0.021057732	0.226	3.0	2995.173384666443
243	891.01514	40.00385	916.164	811.3834	1000.0	84.86721	14.67858	125.74041	33.14116	1220000	8.773804e-09	339.731	-0.0109649915	-128.71298	3.7944806	0.021433184	0.24	4.0	3006.9684631824493
244	901.16016	37.022217	966.92487	859.17773	1000.0	87.07327	12.150625	115.452126	57.38796	1225000	-4.9591065e-09	331.569	-0.017913656	-154.1281	3.8225844	0.01772688	0.1998	8.0	3018.9062628746033
245	926.4365	31.297894	966.52606	873.0851	1000.0	78.44227	22.490852	111.562836	10.742954	1230000	1.8882751e-08	471.5042	-0.016980672	-230.2355	3.789043	0.022732537	0.1786	5.0	3030.9228851795197
246	907.2327	36.368595	972.0764	867.80206	1000.0	83.99112	14.015176	118.95701	47.200375	1235000	1.3256073e-08	234.9123	-0.03373347	-97.586365	3.8136313	0.015555298	0.2448	20.0	3043.067933320999
247	901.4261	44.067505	952.59503	822.0696	1000.0	80.65677	19.269833	124.46496	33.664173	1240000	-1.9073487e-09	201.20451	-0.02518963	-64.93672	3.8054183	0.016366394	0.2366	11.0	3055.045343399048
248	934.58954	35.400047	974.94604	874.46136	1000.0	91.76218	13.493508	125.19622	51.748657	1245000	2.4986267e-08	289.6346	-0.053071156	-107.78374	3.8047547	0.008494471	0.2696	79.0	3067.5986936092377
249	955.9496	29.370464	996.2336	920.3058	1000.0	79.182526	17.871147	120.062645	30.739073	1250000	-4.7683715e-09	408.5602	-0.031181522	-252.15474	3.7799754	0.014965406	0.2386	13.0	3079.9236154556274
