Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
129	833.86816	42.118374	910.2506	794.93494	1000.0	69.97396	17.33712	103.45234	6.697	650000	2.0217895e-08	326.65164	-0.025546016	-174.32567	4.939126	0.016875455	0.2022	13.0	1604.568778514862
130	775.8063	71.53293	838.5246	644.0831	1000.0	71.37181	16.791687	106.13068	14.467191	655000	-1.4305115e-09	254.86845	-0.034021374	-123.19862	4.889697	0.01613017	0.212	19.0	1617.3412129878998
131	799.3688	22.924442	838.91486	768.25757	1000.0	77.48297	18.054785	119.36606	12.170321	660000	-6.4849854e-09	269.1071	-0.062463116	-116.64961	4.882243	0.014024201	0.315	79.0	1629.99849319458
132	812.798	41.63949	865.2626	758.0446	1000.0	64.770134	18.728268	107.04838	17.98822	665000	2.0217895e-08	329.3888	-0.021897484	-217.53006	4.874958	0.01914469	0.2168	10.0	1642.2253024578094
133	788.1493	61.324184	851.6971	690.27167	1000.0	72.03475	17.58308	106.189674	32.35701	670000	-1.3923645e-08	172.00566	-0.02789584	-46.144386	4.843136	0.019027293	0.2158	12.0	1654.2278649806976
134	756.41925	150.77028	892.0534	462.20724	1000.0	73.94248	26.709671	108.90517	5.4679613	675000	-1.5640259e-08	305.29166	-0.054079488	-199.34457	4.8577337	0.015283322	0.2826	75.0	1667.6403968334198
135	809.8209	48.88079	887.5571	758.6041	1000.0	64.83515	19.471733	107.16754	8.3151655	680000	-1.2588501e-08	319.3566	-0.026941003	-186.07552	4.781681	0.016690327	0.234	13.0	1680.063814163208
136	812.78064	106.88138	897.1347	619.98627	1000.0	78.00261	12.113182	105.0583	41.171246	685000	-4.005432e-09	312.29968	-0.055339646	-133.85056	4.8242593	0.0062542963	0.2782	79.0	1692.9000389575958
137	753.8512	64.43559	856.18713	664.7849	1000.0	60.06287	26.397251	107.23313	-2.1437092	690000	-2.269745e-08	370.8788	-0.023682378	-267.7329	4.740325	0.016186925	0.1922	9.0	1705.5991718769073
138	799.43567	58.861877	864.28723	688.51166	1000.0	67.94715	19.679539	107.23967	15.443662	695000	2.0980835e-08	221.50485	-0.017152712	-99.336815	4.7422967	0.017287377	0.1926	8.0	1718.3584308624268
139	799.9431	60.535038	878.6667	712.4781	1000.0	70.67802	17.732973	103.6856	12.329547	700000	-7.247925e-09	269.9845	-0.02309735	-123.45384	4.682289	0.015961371	0.1626	10.0	1730.4006624221802
140	824.3747	18.260517	848.47546	808.5258	1000.0	79.24716	9.388525	102.558105	40.82154	705000	-2.0980835e-09	281.4609	-0.040220175	-109.54025	4.7304387	0.015109182	0.253	33.0	1740.5304472446442
141	800.29004	103.39131	868.6278	597.2845	1000.0	61.202057	25.701605	102.16289	-6.387529	710000	7.629395e-09	497.3252	-0.014912611	-351.84607	4.6255617	0.013343546	0.1178	5.0	1745.773315191269
142	818.3664	33.596695	868.64813	766.6199	1000.0	74.60781	15.748765	104.14069	34.33907	715000	-1.1253357e-08	340.11386	-0.046478853	-167.75961	4.6059	0.015063794	0.2384	44.0	1752.9947605133057
143	845.80505	25.201927	871.9032	803.6064	1000.0	78.88238	13.876115	113.81983	29.593992	720000	-6.866455e-09	324.95126	-0.05731269	-123.303314	4.5901866	0.0108215595	0.3172	79.0	1764.31787276268
144	856.0446	19.047518	891.47064	835.4461	1000.0	77.28259	9.263737	103.379425	52.410904	725000	1.1253357e-08	290.51834	-0.052529998	-108.76926	4.56412	0.010655702	0.261	79.0	1776.6516206264496
145	860.68933	36.493126	930.4356	830.3733	1000.0	71.94685	13.726037	105.49511	36.880127	730000	-8.010864e-09	352.98044	-0.013076955	-134.61299	4.5597725	0.0151006915	0.1908	5.0	1788.671621799469
146	880.5204	69.6992	966.30133	759.149	1000.0	85.991745	10.91536	120.847206	56.208363	735000	1.1444092e-09	360.97217	-0.060589075	-159.4637	4.53218	0.011215724	0.321	79.0	1801.7139365673065
147	823.77716	55.623215	903.6012	737.7664	1000.0	78.56942	11.688966	105.723366	35.307083	740000	3.8146974e-09	348.3467	-0.029371142	-139.45816	4.520336	0.01786293	0.2746	14.0	1814.0200536251068
148	883.80664	56.014694	929.3968	781.45917	1000.0	78.83932	14.18236	108.99283	36.866276	745000	-2.670288e-09	343.93765	-0.052727927	-139.14415	4.5384164	0.012514463	0.2872	79.0	1826.4216477870941
149	881.32434	14.227218	896.54443	856.5745	1000.0	83.4129	12.664235	119.33992	49.754585	750000	6.6757204e-09	487.2732	-0.028065242	-320.73807	4.479433	0.01709827	0.2222	12.0	1838.6059274673462
150	907.4191	21.886602	924.6508	866.126	1000.0	79.73187	11.017478	114.97192	45.845135	755000	2.1362304e-08	288.37912	-0.027494565	-142.70613	4.4537125	0.016025238	0.248	14.0	1851.0902934074402
151	781.96313	105.18603	932.183	626.77997	1000.0	73.83554	25.495813	123.134125	9.5155735	760000	-6.67572e-10	456.23746	-0.0124455	-253.25896	4.373677	0.017034788	0.1874	4.0	1863.2789452075958
152	874.401	33.524204	938.5956	844.3817	1000.0	74.41856	17.253508	109.0045	33.544357	765000	-4.2915342e-09	318.42633	-0.05805943	-155.56339	4.429985	0.013527203	0.3134	79.0	1875.5706508159637
153	836.0254	59.992126	923.3989	746.1857	1000.0	80.23406	13.29332	113.6091	41.630005	770000	4.577637e-09	298.67767	-0.037173815	-119.33865	4.365745	0.016215336	0.2536	20.0	1887.4427280426025
154	869.6051	31.612736	920.8662	826.2362	1000.0	77.99562	16.67591	108.679	15.93505	775000	-8.9645384e-09	275.2366	-0.011423288	-143.46075	4.336466	0.013295587	0.23	4.0	1899.465445280075
155	824.0545	63.327267	891.85236	713.65674	1000.0	70.11437	29.631186	118.058685	-10.019682	780000	-2.0980835e-08	582.2969	-0.020809077	-434.88818	4.375546	0.017550962	0.1768	10.0	1911.5760509967804
156	870.76514	46.22485	952.2511	823.5254	1000.0	78.66456	10.363255	102.60522	32.7499	785000	5.722046e-09	218.4036	-0.01682019	-93.08457	4.385013	0.014139135	0.2062	7.0	1923.8778185844421
157	895.7806	32.448296	944.1831	852.13574	1000.0	82.79676	12.949534	111.675354	40.716415	790000	8.106232e-09	264.12695	-0.042074572	-135.50175	4.3393474	0.015457617	0.229	24.0	1936.6015598773956
158	904.9437	36.729046	965.3471	861.416	1000.0	87.4139	12.356353	109.66933	38.472336	795000	5.722046e-09	322.52975	-0.05409857	-170.02696	4.335973	0.0068164705	0.305	79.0	1949.3425986766815
159	900.429	20.313236	924.6464	865.3539	1000.0	76.649864	24.73578	109.857994	-16.555576	800000	1.3160705e-08	626.6611	-0.011285038	-372.2209	4.281187	0.016735934	0.2076	4.0	1961.0253801345825
160	783.3708	70.26797	870.8504	658.9072	1000.0	73.69795	14.39528	104.84937	26.881813	805000	-4.9591065e-09	328.65216	-0.011623889	-197.12639	4.3134265	0.01723438	0.2378	4.0	1973.273485660553
161	930.8973	24.342846	957.6225	896.8926	1000.0	82.24925	10.685508	108.73947	45.289352	810000	-1.5068053e-08	460.0609	-0.026753128	-238.54446	4.301168	0.016425611	0.251	16.0	1984.7064661979675
162	882.03503	34.491337	932.8689	833.14075	1000.0	78.339516	17.840874	113.76789	22.18958	815000	-1.0299683e-08	294.9189	-0.031361103	-133.1068	4.276788	0.015469556	0.2096	17.0	1997.1781709194183
163	880.1551	49.48648	940.9673	789.43616	1000.0	86.32597	10.893727	112.121414	46.178284	820000	2.0217895e-08	435.80304	-0.022304846	-209.31082	4.274409	0.015414978	0.1794	12.0	2009.1241738796234
164	915.74286	48.44019	981.18933	868.348	1000.0	81.66092	9.881486	110.74172	24.96232	825000	7.6293943e-10	375.1168	-0.056495227	-194.44977	4.286282	0.015008725	0.2762	55.0	2021.7452192306519
165	896.8832	76.00109	979.06775	773.96576	1000.0	78.463905	21.856562	121.32276	1.2835262	830000	-1.1634826e-08	627.2868	-0.01678072	-365.65515	4.284808	0.017510422	0.2158	8.0	2033.89057970047
166	889.9632	34.36552	946.40857	840.8041	1000.0	80.01153	11.372072	110.659515	52.94075	835000	9.155274e-09	333.2672	-0.019835984	-168.22325	4.2612596	0.015624783	0.1934	9.0	2046.6354455947876
167	907.9098	42.84754	977.4242	860.69073	1000.0	79.96046	15.664039	109.866776	41.457344	840000	-2.4795532e-09	281.95926	-0.038775757	-122.91043	4.265887	0.015299154	0.2124	34.0	2058.7156937122345
168	877.21045	40.052795	928.84607	805.2946	1000.0	79.62854	21.734018	119.353806	22.237684	845000	-4.673004e-09	547.79663	-0.023653409	-348.08768	4.300623	0.018143129	0.1482	10.0	2071.064290523529
169	920.2493	29.66113	966.13837	880.8565	1000.0	82.41878	9.7388315	105.93842	51.337967	850000	3.4332275e-09	376.31708	-0.009460086	-113.199646	4.260689	0.015630506	0.2144	4.0	2083.3369932174683
170	914.3597	24.137094	943.2349	872.03357	1000.0	78.78132	13.692538	115.60564	25.670483	855000	-5.340576e-09	371.07434	-0.04932949	-184.54561	4.2579274	0.015288379	0.2792	55.0	2095.276674747467
171	903.6878	28.44897	938.7077	858.15656	1000.0	82.56894	17.242348	120.982346	44.921436	860000	7.6293943e-10	465.5484	-0.04460846	-229.78278	4.2252297	0.015169994	0.2396	31.0	2107.8872594833374
172	921.783	15.373023	941.8753	904.45514	1000.0	87.067184	9.549798	113.64509	62.3284	865000	6.4849854e-09	410.3835	-0.053464424	-148.00552	4.2325087	0.01271196	0.296	79.0	2120.584791660309
173	929.9393	42.336964	970.69006	849.28015	1000.0	81.34014	11.723968	106.643005	53.527782	870000	-2.670288e-09	312.08704	-0.025110416	-106.1487	4.157107	0.015608722	0.2278	13.0	2133.0218760967255
174	891.2508	44.345303	957.6241	840.65186	1000.0	76.991684	11.359227	110.46891	50.26406	875000	2.2888185e-09	328.59036	-0.008135457	-82.44957	4.1492305	0.017921425	0.2518	3.0	2145.274727344513
175	860.047	64.23768	923.0928	737.4023	1000.0	81.46355	15.745307	113.354294	49.331505	880000	4.9591065e-09	343.49136	-0.03237344	-131.72437	4.219957	0.016243951	0.2288	25.0	2157.627265930176
176	928.9281	19.773184	947.0559	890.5325	1000.0	82.390625	11.0443945	108.68782	58.05667	885000	-1.1062622e-08	431.0749	-0.04156674	-105.43524	4.1637125	0.015544117	0.275	39.0	2169.965987920761
177	872.6652	49.89506	944.14545	813.9303	1000.0	79.84588	9.474249	107.951614	51.745167	890000	-1.4305115e-09	270.73175	-0.05313969	-101.98634	4.1742244	0.012640693	0.3004	79.0	2183.0727169513702
178	901.1405	24.639578	946.5473	876.17175	1000.0	81.058876	12.868179	117.38909	44.00893	895000	2.5939942e-08	353.3322	-0.02274999	-170.47722	4.171269	0.016827619	0.19	11.0	2194.9771320819855
179	906.0441	26.917717	947.9155	875.0763	1000.0	86.56226	14.635192	116.842224	27.450039	900000	-2.1362304e-08	341.1313	-0.049798325	-125.77066	4.139345	0.012205984	0.2818	79.0	2206.482253551483
180	836.6084	119.99389	980.6699	686.30493	1000.0	57.31863	29.97053	112.02154	-26.7219	905000	2.8133393e-08	744.44995	-0.018204542	-557.3079	4.062134	0.018473666	0.157	7.0	2219.0837182998657
181	928.0868	56.737354	1003.24036	829.2392	1000.0	86.748825	13.347522	115.2505	48.568153	910000	-7.05719e-09	298.4893	-0.014719738	-79.01953	4.11166	0.01613889	0.2062	6.0	2231.0757718086243
182	918.42303	43.724773	983.6014	863.33594	1000.0	86.12332	10.318076	111.21185	40.817394	915000	6.2942505e-09	373.51166	-0.051201046	-168.61943	4.113395	0.007977744	0.3128	79.0	2243.1214170455933
183	911.068	23.541058	936.77094	868.5092	1000.0	85.98037	13.727363	124.566216	43.644512	920000	6.866455e-09	398.50156	-0.029974934	-158.78078	4.099286	0.01502213	0.261	15.0	2255.088361263275
184	931.9271	28.018408	966.25336	900.8421	1000.0	83.223564	15.296125	116.214195	16.206036	925000	2.0980835e-09	272.5396	-0.055709843	-109.57269	4.0382686	0.015122677	0.295	58.0	2267.71689081192
185	974.54736	40.24463	1028.5702	920.843	1000.0	89.25619	12.379097	124.49528	28.316696	930000	8.9645384e-09	322.68274	-0.059354175	-142.56635	3.9810581	0.012273377	0.3246	79.0	2280.4060118198395
186	934.2679	58.808266	1028.6007	845.8122	1000.0	79.60943	23.850641	115.807236	-0.07929188	935000	1.8119812e-09	376.6601	-0.02107054	-203.41414	3.9223406	0.016786078	0.1784	11.0	2292.8382642269135
187	966.2054	33.787785	1014.16	913.9199	1000.0	89.88275	13.535302	126.13979	41.44213	940000	7.629395e-09	383.06467	-0.014239988	-105.76938	3.9623773	0.015983544	0.1482	5.0	2305.4154365062714
188	932.4437	115.08504	1043.2228	721.42786	1000.0	91.57597	16.822138	119.61821	19.55658	945000	-2.4604798e-08	615.5989	-0.05754601	-352.49854	3.9149263	0.012623206	0.3268	79.0	2318.163394212723
189	956.5465	26.682268	994.8125	922.9142	1000.0	87.34255	10.317007	119.314865	56.70112	950000	-1.5258789e-09	360.63538	-0.023789946	-143.71512	3.9086313	0.016511744	0.2202	10.0	2329.857975959778
190	922.804	55.222584	986.47925	850.8046	1000.0	85.74084	14.709873	125.30419	38.816578	955000	6.866455e-09	384.4893	-0.027082063	-142.12599	3.8948164	0.01564907	0.2458	14.0	2342.4632606506348
191	934.2959	31.735615	977.99506	900.9148	1000.0	86.74019	16.13149	116.453835	16.952566	960000	-3.4332275e-09	307.7931	-0.023079978	-95.73305	3.8896024	0.017670032	0.2374	11.0	2354.2710881233215
192	897.43866	180.21664	1022.97	542.11774	1000.0	74.290535	31.407305	121.89114	3.3420832	965000	-1.0681152e-08	400.88785	-0.01973989	-220.42128	3.8548641	0.016754441	0.1934	9.0	2366.944123506546
193	945.1162	22.595118	976.6169	924.24884	1000.0	89.17492	14.969222	121.75133	42.845066	970000	-1.5640259e-08	368.0533	-0.020067064	-108.944336	3.8933165	0.018167373	0.2074	11.0	2379.179187297821
194	911.0409	19.982382	935.5457	892.8151	1000.0	85.76555	10.084573	110.906624	52.462162	975000	1.01089475e-08	280.1969	-0.016657716	-75.843994	3.8672242	0.016405784	0.185	10.0	2391.487375020981
195	873.1727	131.54317	983.2683	620.04895	1000.0	80.80811	23.518919	123.9549	17.356768	980000	-1.0490417e-09	784.0823	-0.022303535	-479.65445	3.8629937	0.018046105	0.1996	10.0	2403.5056459903717
196	953.0578	18.752634	972.2503	928.0238	1000.0	87.19407	8.8355	111.25255	63.076214	985000	1.1444092e-09	332.92847	-0.047481567	-164.02304	3.807594	0.007907837	0.2824	79.0	2415.855633497238
197	1045.7375	33.600674	1079.403	991.5579	1000.0	90.27363	18.539274	119.39947	22.931545	990000	2.3269653e-08	431.1439	-0.028368765	-143.02792	3.8487504	0.015250715	0.2248	14.0	2427.8386054039
198	927.4691	64.27419	995.8801	809.09814	1000.0	95.92644	7.0355935	122.36516	78.78531	995000	7.820129e-09	499.92755	-0.021909673	-214.44046	3.8474364	0.01751218	0.258	13.0	2440.443903207779
199	890.05206	92.47009	993.47754	781.70123	1000.0	82.06188	11.782266	116.884445	35.82162	1000000	3.6239625e-09	364.1253	-0.02906762	-158.91841	3.7939703	0.015830472	0.2236	15.0	2452.5211250782013
200	899.61786	65.66482	996.27155	822.1072	1000.0	67.518555	22.640488	121.48165	8.8446045	1005000	-1.4972686e-08	593.5733	-0.020379972	-411.6092	3.8463767	0.01889047	0.2062	9.0	2465.2149024009705
201	975.49347	38.88624	1045.5616	935.2931	1000.0	93.23917	11.210716	128.08163	49.59111	1010000	4.577637e-09	377.79144	-0.049729045	-128.31334	3.8259294	0.007119021	0.2728	79.0	2477.673132419586
202	888.5833	127.505165	989.1486	640.29614	1000.0	67.75825	28.23627	124.933624	-21.668447	1015000	8.5830685e-09	463.9503	-0.023387702	-315.88354	3.8033316	0.017268421	0.193	10.0	2489.8181397914886
203	944.7297	23.611742	989.59357	921.57965	1000.0	91.17625	12.418192	118.03236	46.0362	1020000	2.3269653e-08	447.31155	-0.05026005	-176.00024	3.855893	0.008352695	0.2864	79.0	2500.0472445487976
204	950.08704	46.45091	1026.9159	894.9264	1000.0	85.14506	12.98875	114.64103	42.743477	1025000	5.1498414e-09	394.8519	-0.05075518	-125.908295	3.7791061	0.009619672	0.284	79.0	2505.8475546836853
205	955.8507	21.730127	979.8343	924.9658	1000.0	83.69493	11.058415	130.36101	63.021297	1030000	-4.9591065e-09	337.2697	-0.0077438396	-64.43503	3.779818	0.020352125	0.2604	3.0	2515.0838282108307
206	936.2796	19.493132	960.5079	905.18896	1000.0	86.370316	14.71173	132.57494	44.950626	1035000	-3.2424927e-09	384.8916	-0.04736712	-94.04639	3.8137195	0.015284973	0.2718	55.0	2528.251060962677
207	911.9624	85.28644	979.3377	750.0728	1000.0	85.264786	10.3917055	117.030426	57.716972	1040000	3.8146974e-09	443.8996	-0.027737476	-237.74092	3.8124585	0.015849508	0.2154	17.0	2540.8584084510803
208	963.49347	75.774216	1043.3572	821.07404	1000.0	93.966385	12.688895	122.48952	39.935036	1045000	1.6975402e-08	389.9089	-0.049136378	-154.13681	3.838128	0.0052641206	0.3106	79.0	2553.912266969681
209	947.79474	62.146687	1025.3445	837.735	1000.0	84.84399	19.401054	124.040634	22.978962	1050000	-9.536744e-10	379.07904	-0.020316226	-153.63605	3.7777414	0.016894544	0.2214	13.0	2566.555830001831
210	970.8784	30.723854	1021.3318	934.81464	1000.0	74.06179	33.116875	136.10431	-26.318464	1055000	-5.531311e-08	1155.1873	-0.01980108	-859.0939	3.7661126	0.016892264	0.168	7.0	2578.7626214027405
211	940.2077	30.524818	998.3368	918.17053	1000.0	84.727905	12.98672	130.69662	54.762524	1060000	-1.6021728e-08	309.8281	-0.007752963	-103.96394	3.7742934	0.015793234	0.2152	3.0	2590.644273996353
212	879.5773	128.56445	966.4244	625.7148	1000.0	82.41314	23.147842	130.02676	6.735612	1065000	8.392334e-09	471.7477	-0.00970265	-293.87695	3.743549	0.019303191	0.1952	3.0	2603.203867673874
213	924.1123	70.780815	1004.6661	816.0916	1000.0	84.22126	14.383155	124.87486	15.501452	1070000	-5.722046e-10	273.32925	-0.008371379	-98.85268	3.8088007	0.015544547	0.2	3.0	2615.539231300354
214	993.21545	96.82078	1117.3073	878.94543	1000.0	85.44829	25.129555	134.55559	15.758872	1075000	8.9645384e-09	501.87296	-0.025552535	-230.76367	3.6952085	0.016029775	0.2394	12.0	2628.2167859077454
215	964.2295	38.83743	1031.7694	914.0073	1000.0	87.535736	18.627686	128.4217	17.271873	1080000	-3.6239623e-08	385.8066	-0.051927675	-92.91263	3.7525814	0.012435751	0.295	79.0	2641.205328464508
216	931.95636	54.5971	990.6341	847.99774	1000.0	79.22122	19.334095	123.74207	32.53863	1085000	6.866455e-09	292.1764	-0.03616398	-106.448715	3.6768527	0.014221597	0.2472	28.0	2653.7978768348694
217	920.1173	56.38192	989.0884	835.4799	1000.0	96.713974	17.31491	136.57051	58.479996	1090000	3.2043456e-08	548.9014	-0.008987006	-341.95868	3.6916	0.014767932	0.197	3.0	2665.754348039627
218	955.7826	48.349422	1010.2325	881.18195	1000.0	84.1324	16.66804	129.4413	25.60917	1095000	-3.8146972e-10	341.59064	-0.017765574	-130.13768	3.697743	0.01717796	0.185	8.0	2678.445780515671
219	927.7938	82.24616	1050.3037	815.55396	1000.0	82.8175	25.39549	127.43586	-7.4939265	1100000	-1.1253357e-08	372.98526	-0.021665543	-130.75021	3.6488352	0.01856401	0.2058	10.0	2690.9083297252655
220	1025.282	70.14749	1136.9009	939.08234	1000.0	91.719406	10.211031	126.12632	53.0106	1105000	-1.1444092e-09	429.5745	-0.01808935	-151.29114	3.6272683	0.015693838	0.2496	8.0	2703.660927772522
221	1000.6002	41.9743	1065.2047	934.9057	1000.0	95.35127	14.779925	133.05365	48.143436	1110000	7.05719e-09	445.1607	-0.020943217	-187.88315	3.6908085	0.01783284	0.1792	9.0	2716.4189808368683
222	899.6844	98.94284	1035.2094	742.2435	1000.0	72.97183	23.266752	122.960976	18.829618	1115000	3.1471252e-08	385.6828	-0.047004916	-210.30115	3.7163148	0.015305792	0.2768	38.0	2729.138386487961
223	1011.0114	75.91334	1084.9846	868.6021	1000.0	96.52886	19.42118	131.91083	24.825962	1120000	2.4795532e-09	453.0963	-0.022388466	-138.17499	3.6399245	0.018069128	0.1986	9.0	2741.6435401439667
224	898.9867	69.52113	1006.8103	820.4112	1000.0	75.161804	16.649204	128.67757	14.260187	1125000	2.4604798e-08	316.5743	-0.010239131	-163.00465	3.6513774	0.021583943	0.185	3.0	2754.7251963615417
225	989.30273	59.086105	1092.7267	926.5828	1000.0	95.562874	11.994666	131.06708	60.480156	1130000	-3.0517577e-09	430.8412	-0.0068153623	-112.74426	3.638268	0.017718451	0.24	3.0	2767.652492284775
226	1013.5412	48.873966	1063.1583	934.85626	1000.0	90.571884	14.050235	121.32656	53.576336	1135000	5.722046e-09	482.0161	-0.021703739	-115.15613	3.6686969	0.016254527	0.2162	11.0	2780.5452828407288
227	997.2721	81.81928	1124.4291	915.8871	1000.0	84.947266	15.4449005	121.75128	42.366512	1140000	5.340576e-09	379.3955	-0.04617719	-90.10086	3.6597304	0.015312579	0.2924	52.0	2793.116142988205
228	1054.6201	73.639336	1191.0875	991.1805	1000.0	99.34911	12.796707	132.38641	59.05487	1145000	-2.07901e-08	436.2487	-0.05560745	-144.66003	3.6098235	0.009078184	0.3298	79.0	2806.005705833435
229	1037.4374	51.353058	1110.2172	962.36774	1000.0	92.95259	21.557392	129.22755	39.202065	1150000	2.450943e-08	409.74942	-0.014845108	-116.5329	3.5611503	0.011474265	0.1124	4.0	2818.3641052246094
230	1039.9414	40.8652	1085.3688	973.1165	1000.0	97.44205	10.222212	126.24149	40.125866	1155000	1.2969971e-08	485.6532	-0.03421167	-132.32816	3.548968	0.01574914	0.2564	18.0	2831.6350111961365
231	1014.53204	33.917873	1050.5718	953.8141	1000.0	81.05192	31.480036	138.06622	-4.6029625	1160000	-2.2220611e-08	702.7038	-0.020999735	-406.5623	3.5821176	0.018229147	0.1802	8.0	2844.445315361023
232	1001.23157	79.99388	1131.3274	917.87396	1000.0	84.88034	20.698883	130.44249	27.040922	1165000	1.2207031e-08	377.0017	-0.01981693	-112.1145	3.542811	0.01842099	0.2256	10.0	2857.2005999088287
233	1075.8539	44.98241	1137.2412	1020.1569	1000.0	103.488365	10.608969	128.58604	51.746647	1170000	1.8310548e-08	494.8001	-0.0116630485	-163.87094	3.56075	0.015766282	0.2136	4.0	2869.119118452072
234	1007.86096	74.14424	1129.2333	905.3146	1000.0	81.79659	23.434906	137.09036	26.495703	1175000	1.9073486e-08	583.57306	-0.023494175	-247.9946	3.5645351	0.01728267	0.227	11.0	2878.876934528351
235	966.5553	64.3288	1073.1921	880.4576	1000.0	89.11814	16.999079	136.43646	42.52153	1180000	1.6403199e-08	388.41635	-0.060758226	-169.83125	3.527435	0.013975306	0.357	79.0	2888.020140647888
236	1040.1748	79.66771	1147.3838	934.10345	1000.0	90.19606	17.885477	127.54238	38.121544	1185000	-5.722046e-09	341.65765	-0.027051771	-112.74686	3.4616075	0.014637668	0.234	14.0	2900.365732908249
237	998.068	64.15167	1050.7867	874.67505	1000.0	94.24113	17.936834	139.4889	55.9343	1190000	-4.005432e-09	378.7494	-0.038307533	-103.64661	3.5319722	0.015865192	0.2438	32.0	2912.772022008896
238	1025.6332	73.68872	1092.232	897.80554	1000.0	94.20575	18.627613	131.78296	31.836119	1195000	-1.7166137e-09	390.44296	-0.023709722	-68.12381	3.522385	0.01640941	0.2186	12.0	2925.545414209366
239	1032.986	82.61001	1124.8466	879.1707	1000.0	96.344925	16.493147	133.85939	40.904465	1200000	-4.863739e-09	401.4408	-0.033646543	-112.04364	3.5438488	0.016427372	0.2496	17.0	2937.4835753440857
240	997.9577	48.741184	1055.7411	940.5626	1000.0	87.96337	21.992853	129.50255	35.840458	1205000	-1.7738342e-08	335.0962	-0.027754322	-98.45529	3.4978266	0.01686289	0.2376	14.0	2950.326824426651
241	980.5913	137.38637	1156.3553	753.8833	1000.0	83.83506	29.87849	132.9889	18.408323	1210000	7.343292e-09	574.74133	-0.021264529	-358.98923	3.5323906	0.017836783	0.1828	8.0	2961.5980405807495
242	1066.7878	37.892864	1117.2126	1025.5492	1000.0	91.125626	24.562698	127.40958	12.810808	1215000	1.9931793e-08	435.0	-0.026748134	-177.88834	3.4715328	0.015924824	0.2244	11.0	2973.956074476242
243	1004.27716	58.377445	1075.7	939.3981	1000.0	89.50672	19.366592	130.07127	32.13454	1220000	-1.8119812e-09	295.50403	-0.025663184	-79.18742	3.533407	0.016912043	0.2412	12.0	2986.223784685135
244	1046.4417	62.544132	1094.9045	938.5813	1000.0	92.7781	20.145731	123.93334	32.70966	1225000	4.577637e-09	438.4659	-0.026584223	-167.74188	3.506916	0.016622465	0.217	10.0	2997.5305304527283
245	1037.362	55.349846	1104.0272	937.1495	1000.0	91.855415	22.024128	134.40068	18.27603	1230000	5.722046e-10	491.14676	-0.027951507	-175.13596	3.4678485	0.016111074	0.21	13.0	3010.1266663074493
246	1000.0265	24.551418	1029.9243	959.62476	1000.0	96.67085	15.912219	127.12869	44.782715	1235000	-1.3923645e-08	421.81064	-0.025344	-139.3327	3.52075	0.017567681	0.2566	11.0	3022.0832936763763
247	1044.4562	94.0616	1187.9247	891.54236	1000.0	84.310165	25.003918	122.19433	3.626728	1240000	-9.536743e-09	608.7332	-0.012339441	-267.51382	3.4811726	0.0147871785	0.1742	4.0	3033.4892044067383
248	1044.4768	101.851814	1172.5918	932.1709	1000.0	98.6347	13.844527	132.6339	62.49568	1245000	-8.5830685e-09	427.8756	-0.028956326	-82.21408	3.4972746	0.01685419	0.2382	16.0	3045.708946466446
249	1056.141	91.76781	1185.3274	904.7666	1000.0	98.21975	16.831547	124.474594	41.18098	1250000	-3.6239625e-09	483.0398	-0.061681673	-173.98355	3.4807415	0.003995517	0.3288	79.0	3058.4882805347443
