Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
139	511.31665	36.37417	543.383	460.95547	1000.0	48.825592	9.620512	69.14431	20.215422	700000	-0.035327047	139.76913	-0.00039633736	-78.75305	7.2790055	-5.232e-06	1384.114149093628
140	542.56824	17.100376	564.7402	517.08514	1000.0	54.51782	8.497548	69.13681	9.504366	705000	-0.020067368	197.53232	-0.00076632947	-90.20837	7.3064017	-7.709022e-05	1390.3910019397736
141	508.17636	64.16487	599.02747	403.80554	1000.0	46.286247	12.0298395	75.3078	8.548419	710000	-0.019667951	172.64397	-0.0005863365	-110.508575	7.2719717	1.8571758e-05	1397.7395887374878
142	440.9353	89.662895	558.5934	295.4681	1000.0	38.96112	26.543396	76.747986	-25.787226	715000	-0.031096283	503.2825	-0.00070572644	-438.53302	7.3017054	0.00028206667	1403.8801312446594
143	482.56064	101.5107	575.55927	296.51746	1000.0	42.0495	13.2132435	66.59268	10.337746	720000	0.020077173	112.75321	-0.00039318763	-39.203835	7.291225	0.00021000553	1410.3528907299042
144	490.8979	58.611244	533.7806	374.81876	1000.0	44.33092	16.22675	74.30952	-2.7634025	725000	0.0061144866	195.268	-0.00048739323	-111.351746	7.3066697	0.00014965009	1416.330551147461
145	520.3175	15.777862	542.6983	502.69592	1000.0	39.49311	10.699882	63.202892	4.330608	730000	0.008876798	239.5987	-0.00057214405	-144.12158	7.2542014	-7.70545e-05	1422.9782876968384
146	494.07	58.2867	564.78357	419.22717	1000.0	45.498283	12.456668	71.333	14.105338	735000	0.0063207312	171.33122	-0.0006561759	-85.631905	7.265608	6.41232e-05	1431.6222836971283
147	517.89514	65.462814	564.76196	390.14392	1000.0	43.713573	12.500487	73.151405	-2.1169703	740000	-0.059658043	153.259	-0.0005562827	-94.5446	7.302411	3.7068272e-05	1441.7717366218567
148	504.4838	48.368107	555.3402	426.69827	1000.0	49.26485	12.142979	72.84773	14.525432	745000	-0.0154456645	227.26625	-0.00028155185	-129.84091	7.256846	0.0001498119	1449.0490508079529
149	503.23944	61.587776	585.1727	415.7247	1000.0	46.16197	7.301331	65.569214	25.990519	750000	-0.0009836914	165.73828	-0.0005372772	-102.95887	7.2986836	-0.00015265531	1461.002718925476
150	499.15683	95.17196	637.6893	359.70377	1000.0	43.370964	12.934895	73.36139	10.990332	755000	-0.03505242	117.864426	-0.0006280318	-63.7955	7.2527337	6.5443994e-05	1473.785885810852
151	495.10742	82.647934	571.6986	345.81406	1000.0	49.811	11.642053	73.008965	21.101576	760000	-0.00563412	171.73982	-0.00076637743	-102.35291	7.2410026	0.00015003614	1486.397628545761
152	506.32007	78.81706	583.2124	367.03073	1000.0	48.857258	16.130594	83.788246	14.91229	765000	-0.012341337	192.5159	-0.0008531576	-119.07052	7.2984304	-7.0978596e-05	1498.4677150249481
153	540.9354	45.008125	605.07495	474.61676	1000.0	49.265793	11.635079	72.39054	7.310372	770000	-0.021873292	140.01712	-0.0008044243	-76.901306	7.2617407	0.00017789459	1511.1612560749054
154	537.3402	39.852592	579.72095	470.4433	1000.0	47.59088	10.931338	72.626816	12.831305	775000	0.032340363	149.90996	-0.000663463	-69.53574	7.264444	-0.00021463109	1519.0555522441864
155	538.08124	62.366142	628.9038	439.96716	1000.0	51.241882	12.930645	74.8655	2.477298	780000	-0.014369536	115.90315	-0.0004962217	-35.3208	7.280446	-0.00019022822	1529.6002924442291
156	558.6874	62.888462	606.6989	435.0931	1000.0	51.59578	13.329835	74.73417	9.922875	785000	-0.036129687	202.9234	-0.0002378039	-102.06295	7.2375407	-4.577546e-05	1540.0303831100464
157	511.62872	32.536407	564.93036	465.66724	1000.0	48.855614	10.159704	70.93946	22.414335	790000	0.023465578	160.05334	-0.0004851874	-75.24136	7.2644463	0.00011806765	1550.101235628128
158	516.90485	51.645382	574.22565	451.4298	1000.0	49.043476	12.616643	75.49654	14.536495	795000	-0.031026894	148.01987	-0.00069583394	-71.5558	7.2984304	0.00016783376	1559.525039434433
159	524.3946	86.05029	643.7726	448.28732	1000.0	44.057163	14.55167	71.74526	7.318422	800000	-0.029731037	230.1325	-0.00037869439	-160.8359	7.282897	-0.0001280375	1569.8310616016388
160	516.7536	34.765507	550.1443	474.4054	1000.0	47.643658	17.15311	74.701355	6.5853205	805000	-0.005092375	240.1213	-0.0006222939	-170.60167	7.2516446	5.238662e-05	1579.308308839798
161	531.38245	102.571396	631.78253	342.91098	1000.0	46.556957	8.721904	69.877205	15.384883	810000	0.048237547	228.05078	-0.00039040297	-128.10217	7.334597	-4.731846e-05	1587.0223896503448
162	557.6616	43.52716	604.9101	475.47806	1000.0	53.359463	8.558188	73.517456	9.6516695	815000	0.038446277	226.11853	-0.00036577135	-151.03046	7.337628	0.00021395025	1594.1279211044312
163	509.1936	54.90869	570.42316	413.31805	1000.0	45.9682	12.1608	72.28703	5.3306575	820000	0.0022584016	196.61948	-0.0005235566	-130.38992	7.34286	0.00015621948	1600.8060956001282
164	573.31946	34.755066	627.29675	527.9638	1000.0	44.372604	14.521037	76.14986	12.427848	825000	-0.043021515	228.3093	-0.0006617904	-153.59549	7.248808	-0.00021813993	1607.6627407073975
165	485.74658	86.58929	564.1782	328.49997	1000.0	50.504276	11.515825	78.18456	13.791148	830000	-0.041691847	196.46652	-0.00045130774	-142.10635	7.222464	0.00012015286	1614.7338831424713
166	526.215	55.25341	582.80396	441.98907	1000.0	47.91815	12.124827	65.82591	15.575753	835000	-0.044420924	138.07327	-0.00042665377	-86.5807	7.2341976	-0.00013546119	1620.5912117958069
167	559.12756	10.347264	569.7229	541.8889	1000.0	40.58522	14.358985	69.65089	0.97142684	840000	-0.078414515	315.83725	-0.0005518198	-252.46558	7.289608	6.748342e-05	1629.6911718845367
168	516.3275	54.130116	563.16766	411.34634	1000.0	50.15656	13.450886	72.467575	5.442738	845000	0.032552052	270.77176	-0.0005290285	-209.98863	7.286086	-0.00014111886	1640.4712448120117
169	534.3324	34.60716	578.8168	483.91608	1000.0	42.49024	14.696362	71.52693	8.068239	850000	-0.0485699	224.6246	-0.00050991774	-171.18515	7.3128905	0.0002389563	1651.2652659416199
170	554.382	62.40698	634.68396	450.18182	1000.0	51.621544	10.819159	75.15313	10.529106	855000	-0.008118041	128.88133	-0.0006542159	-67.30003	7.308228	8.956418e-05	1662.5079357624054
171	460.94547	66.85531	521.94116	337.62152	1000.0	43.93437	14.849609	73.7989	-5.3440857	860000	-0.058929652	102.67977	-0.0005610846	-50.139214	7.2782407	0.00010261545	1671.435010433197
172	523.2609	74.85968	583.73517	382.06854	1000.0	44.98691	11.37873	69.63871	12.809753	865000	0.010771469	113.60297	-0.00070078764	-53.2852	7.225803	8.773522e-05	1679.8723814487457
173	518.0585	35.88692	563.5783	468.01282	1000.0	49.773857	10.44491	71.11026	20.313921	870000	-0.023758842	128.0499	-0.0005211998	-72.83301	7.1981735	0.00023784037	1685.8816335201263
174	559.7179	79.78966	635.91327	429.2432	1000.0	46.34295	16.086187	74.34339	5.0208435	875000	-0.102175295	146.44395	-0.0008325651	-71.715256	7.2759047	0.0001218729	1692.9760401248932
175	544.2173	29.880682	590.9527	497.71884	1000.0	50.50852	15.619664	83.15311	-1.4555706	880000	-0.07520875	267.30896	-0.0007526055	-190.37936	7.286997	0.00015290889	1702.8520517349243
176	512.98065	73.42621	603.9095	401.54233	1000.0	49.86396	11.444824	74.19578	14.71147	885000	-0.013325885	149.25768	-0.0003911378	-94.9824	7.26145	3.4189987e-05	1710.8135504722595
177	550.72546	48.005985	635.4043	497.63278	1000.0	51.807495	14.72592	80.24154	12.684262	890000	-0.040707517	236.88075	-0.0002919957	-154.08844	7.284092	0.00013424449	1719.833175420761
178	540.0764	70.11988	645.96216	436.03867	1000.0	42.3306	18.636837	75.97042	-5.2181606	895000	-0.04685474	272.01736	-0.00053121895	-221.1238	7.2287087	0.00010688944	1729.6813640594482
179	569.11633	46.356373	632.9276	491.53677	1000.0	50.16469	15.32811	77.58643	8.252124	900000	-0.060655553	97.893715	-0.0007746592	-43.12449	7.3058267	9.9453784e-05	1739.473900794983
180	549.49445	62.820534	613.0006	441.92502	1000.0	50.65737	18.79431	76.24963	-0.8266483	905000	0.03684309	208.59845	-0.0007563904	-135.64511	7.2889013	-0.00019836082	1751.1058223247528
181	583.4129	28.342964	626.20233	551.4765	1000.0	55.925632	5.810041	76.65899	37.419712	910000	-0.014177452	195.64525	-0.00047981553	-98.93709	7.2737827	1.4364528e-05	1763.433690071106
182	507.6997	89.01667	648.15857	408.52908	1000.0	39.150196	19.565617	76.092	5.7396874	915000	-0.038624402	206.56532	-0.00091358647	-144.72546	7.2960944	0.00037593237	1772.7712473869324
183	470.03662	68.41936	599.2984	407.1654	1000.0	44.329933	13.242724	72.89539	18.237732	920000	-0.012149995	123.1978	-0.00089623313	-62.68322	7.3288236	0.00021658001	1780.3755049705505
184	587.10895	51.866352	665.9405	524.72955	1000.0	52.2139	9.536915	79.01999	30.23486	925000	-0.05216737	182.48726	-0.00066109	-72.95337	7.2633576	-0.00017180771	1788.8186855316162
185	514.14246	56.837376	605.3098	451.97165	1000.0	44.814083	19.162117	77.36798	-8.351559	930000	-0.050372783	192.09222	-0.0008810088	-127.92662	7.2542453	-0.00013813071	1797.3962297439575
186	555.6239	28.659098	609.87897	529.68494	1000.0	55.5126	10.189958	77.08747	9.228214	935000	-0.015205417	195.5802	-0.0006150324	-111.73402	7.260692	0.00028567642	1807.4547848701477
187	517.02124	60.131313	614.0359	436.4763	1000.0	37.148144	20.51934	71.39117	-19.06539	940000	-0.003223552	323.91022	-0.0005264466	-258.9929	7.239566	6.0715007e-05	1813.7449178695679
188	515.81445	53.30105	570.46594	425.62036	1000.0	40.840286	18.398115	71.75411	-6.027175	945000	-0.01821921	226.6627	-0.00027651712	-170.44794	7.3058095	0.00011229114	1820.0286643505096
189	525.1437	40.80661	576.9814	463.15765	1000.0	47.237507	15.821982	75.434425	7.188162	950000	-0.09881184	156.76262	-0.0005812496	-91.170105	7.259228	-0.000120561934	1828.1788580417633
190	536.0389	35.917892	589.6617	499.09207	1000.0	49.765625	8.851443	69.10769	25.207993	955000	-0.005813971	126.83132	-0.00049775373	-58.18167	7.3092985	8.165007e-05	1839.091457605362
191	557.0359	23.570915	600.17554	529.0081	1000.0	45.307976	10.9102955	72.03768	13.835597	960000	-0.07745795	194.24948	-0.00056097656	-85.865555	7.276042	6.4640284e-05	1846.268863916397
192	525.24646	59.123657	588.55164	454.01926	1000.0	45.764027	12.165762	68.33412	9.472303	965000	-0.052163564	124.5714	-0.0005893521	-30.01648	7.3094344	8.947701e-05	1851.8870000839233
193	571.2544	23.486322	599.32684	528.3822	1000.0	51.613403	13.35602	79.339355	9.791748	970000	-0.029078394	122.101814	-0.00072338246	-76.095345	7.290347	0.00016351962	1858.6480219364166
194	546.7134	35.602543	595.7355	495.3081	1000.0	52.164246	12.84834	71.61789	-7.579715	975000	-0.033546243	183.65053	-0.0005418919	-86.90106	7.2967343	-0.00018627253	1865.0680658817291
195	549.2837	60.121925	598.34686	434.47058	1000.0	48.599224	10.709241	73.216415	21.449179	980000	-0.014915402	204.03899	-0.00045613758	-98.02262	7.262922	7.9745005e-05	1873.8463821411133
196	587.8937	54.48417	654.2632	507.7979	1000.0	50.150406	8.320925	76.851524	22.734972	985000	-0.030343005	178.28168	-0.0005048178	-102.63666	7.254128	0.000100402925	1884.187896490097
197	556.06195	55.355656	627.0891	458.6804	1000.0	52.6665	16.083239	77.558014	-3.5889735	990000	-0.049428057	186.54048	-0.00049348176	-104.56155	7.243914	5.9371425e-05	1892.2972955703735
198	545.2968	57.228012	639.01825	493.42584	1000.0	48.192123	10.209415	67.5719	13.636337	995000	-0.03877245	161.84248	-0.00046196952	-91.85232	7.2388744	6.7847825e-05	1901.184751033783
199	538.6505	67.57273	616.19904	428.71216	1000.0	49.65346	12.40446	76.64765	20.579887	1000000	-0.035186566	171.08376	-0.0003937818	-68.31339	7.2438836	4.1912794e-05	1908.3093633651733
200	587.6341	40.429844	638.47534	532.8497	1000.0	54.4038	9.2479515	74.36581	25.393518	1005000	-0.007068921	260.32205	-0.00064648455	-174.64615	7.281118	-6.318712e-06	1915.0645005702972
201	622.041	67.62414	701.4719	505.24127	1000.0	57.552975	12.208308	81.54116	15.793354	1010000	-0.00267985	181.50218	-0.00057506026	-83.9966	7.1973805	-1.2320805e-05	1922.0498518943787
202	589.1874	19.827711	621.74023	567.8974	1000.0	53.98345	10.476974	76.5704	13.771348	1015000	-0.014297615	198.80954	-0.00059622806	-110.38042	7.25934	7.888617e-05	1929.0570974349976
203	567.3117	32.17288	610.09863	510.25452	1000.0	51.18375	14.7193	77.80929	-1.5653512	1020000	-0.027493987	148.5644	-0.00052412227	-83.209335	7.2335033	-1.6576766e-06	1938.1761584281921
204	583.0245	47.89782	662.92377	529.04956	1000.0	49.328163	11.6840105	81.04794	16.99718	1025000	-0.084766455	272.438	-0.0004773587	-197.98524	7.3047123	-1.7386008e-05	1950.3057763576508
205	528.975	12.367931	545.8275	508.95676	1000.0	51.46952	8.941487	77.34996	22.131758	1030000	-0.02133264	194.3366	-0.0004011374	-78.21947	7.2447577	-2.118926e-05	1963.089425086975
206	592.9855	26.527386	638.63324	558.87195	1000.0	50.48927	8.010277	70.03963	22.995667	1035000	0.007222135	219.00305	-0.0006229277	-150.52707	7.2408814	0.00019420686	1973.2316393852234
207	598.929	42.456097	632.6126	520.4731	1000.0	57.11135	11.69382	81.2712	19.53168	1040000	0.0066793854	175.25642	-0.00041223317	-75.36639	7.178383	9.896812e-05	1983.4768228530884
208	589.8354	74.92873	690.5872	485.4046	1000.0	57.4072	10.19411	83.03426	10.990912	1045000	-0.013195373	207.176	-0.0008596061	-96.65176	7.2916946	-0.00026986832	1992.490760564804
209	569.70197	122.63912	702.0968	338.27158	1000.0	52.328495	10.1151085	74.24822	21.78795	1050000	-0.03247804	199.81255	-0.0006334819	-119.44023	7.2544727	3.387146e-05	2002.370183467865
210	608.1828	54.78313	663.3163	535.83887	1000.0	62.517555	7.276324	80.78287	35.047768	1055000	-0.026445383	365.45926	-0.00042430125	-265.45084	7.249299	8.0453494e-05	2013.2102234363556
211	573.4866	36.77876	616.6734	509.6969	1000.0	52.204327	8.096905	73.133965	29.70926	1060000	-0.03240592	195.35931	-0.00045313686	-112.650986	7.2831373	0.00011718478	2022.977043390274
212	609.9169	25.283136	643.5491	573.71375	1000.0	54.864975	11.870255	78.85116	10.394392	1065000	-0.053689256	241.03465	-0.0006212741	-115.576164	7.2318025	8.006277e-05	2033.5721356868744
213	549.7974	65.51246	617.11926	429.95032	1000.0	50.819023	9.85475	73.55777	22.572294	1070000	-0.03251406	181.68237	-0.0004276298	-70.334274	7.2208576	-2.0756721e-05	2043.1301577091217
214	570.91156	60.039547	661.55426	506.124	1000.0	55.113827	9.940763	76.90547	22.778358	1075000	-0.012624059	171.40518	-0.00024088286	-56.20143	7.1787987	0.00014352503	2050.4273324012756
215	566.725	22.34257	589.87787	528.16345	1000.0	48.317932	8.694676	68.10898	22.139492	1080000	0.00018310241	176.79105	-0.00043285522	-89.38298	7.2609916	6.394152e-05	2057.237579345703
216	609.6831	16.323566	633.4595	588.15704	1000.0	57.02184	8.853253	78.84391	25.72312	1085000	-0.0383471	191.1038	-0.0003801547	-78.05018	7.1710124	-4.884291e-06	2063.3525207042694
217	567.1307	39.65885	625.25684	520.8049	1000.0	50.910465	12.040395	74.85091	10.161276	1090000	-0.031788286	244.147	-0.00045046583	-146.53949	7.2252455	-5.4465534e-05	2069.808128118515
218	573.1241	24.369677	598.2658	535.79913	1000.0	42.011375	18.27652	70.52678	-1.2730639	1095000	-0.060166307	377.15085	-0.00047945604	-278.856	7.227435	0.00022890978	2076.9633004665375
219	592.55237	65.03127	702.1814	519.7036	1000.0	53.504963	8.436585	71.294205	19.499975	1100000	0.0063788923	217.70595	-0.00065440265	-84.2563	7.2618484	-5.9334325e-05	2084.348661184311
220	583.7126	42.443108	621.99445	507.17722	1000.0	50.228344	10.728734	73.23463	18.740116	1105000	0.002996637	165.75418	-0.0004903779	-93.28575	7.2657843	0.000115005445	2091.604005098343
221	579.0153	51.612083	637.62933	499.10028	1000.0	58.229256	9.735696	84.79267	23.017153	1110000	-0.022254951	245.38326	-0.00055876374	-147.05333	7.280497	0.0001920453	2100.7563445568085
222	550.14825	40.989395	598.6399	479.50284	1000.0	43.259895	16.720306	76.38856	-11.447161	1115000	-0.029109186	299.35336	-0.00049845874	-207.55917	7.2467766	0.00010118236	2110.2603056430817
223	557.5204	62.248093	617.7412	453.91022	1000.0	46.357536	10.471814	73.21377	20.253864	1120000	-0.019715384	198.47102	-0.00043624453	-102.535065	7.2478967	0.00012240147	2117.4387497901917
224	595.51465	35.097878	634.06995	531.338	1000.0	53.29473	8.642407	74.69494	22.398466	1125000	9.8361204e-05	286.96674	-0.0006121186	-165.76013	7.2422686	0.00023820724	2129.9495298862457
225	560.81	50.48412	607.19275	462.4146	1000.0	38.892063	16.612013	74.08422	-2.6360595	1130000	-0.039168764	486.0875	-0.00060199946	-362.7739	7.2381797	-1.9697856e-05	2141.7923312187195
226	596.90546	60.035862	658.0146	494.15228	1000.0	51.377357	8.198994	71.39413	23.674768	1135000	0.004238676	220.0035	-0.0008853304	-102.371216	7.2389216	-1.4313459e-05	2153.9994583129883
227	563.02716	31.278828	604.3008	525.34296	1000.0	54.041832	11.482733	84.911995	7.891971	1140000	-0.0018993362	193.15575	-0.00025017094	-107.67848	7.162508	-6.315889e-05	2166.67529797554
228	575.8782	51.942707	629.3068	477.3113	1000.0	50.572174	9.472695	72.89899	20.77837	1145000	-0.026005311	177.81192	-0.00025330484	-90.01689	7.228732	0.000101252845	2178.888123512268
229	609.77893	42.31782	665.1435	558.91974	1000.0	53.574276	10.6579895	71.81161	15.17505	1150000	0.003922647	193.13812	-0.0005232815	-81.19666	7.1909733	0.00013342791	2190.9297726154327
230	607.4326	44.082108	667.671	534.5338	1000.0	56.753162	10.324102	80.21566	23.824148	1155000	-0.03004663	210.9965	-0.0004602	-110.586334	7.185308	0.00012633958	2203.7495396137238
231	630.29767	37.28947	696.66064	583.4446	1000.0	60.4221	7.7914658	87.41055	34.03709	1160000	-0.09835579	210.38557	-0.00065965205	-75.36565	7.229936	0.00011819563	2211.640671491623
232	547.4528	52.57501	630.9522	491.32312	1000.0	46.966984	18.540379	75.48628	3.655869	1165000	-0.059867553	276.49918	-0.0006091669	-183.30522	7.248495	-4.4930028e-05	2220.237284183502
233	615.69714	29.325468	634.1563	557.3564	1000.0	50.735935	11.38193	72.38911	14.52212	1170000	-0.023915907	197.64273	-0.00043153763	-106.87761	7.1691446	-0.00012705522	2232.8664932250977
234	617.4843	60.83386	708.3961	524.73083	1000.0	57.718967	8.204268	76.99366	26.602942	1175000	-0.020680895	248.5841	-0.00061624125	-109.81206	7.173064	2.1613741e-05	2243.682271718979
235	562.431	49.493862	617.0992	475.52975	1000.0	51.377243	10.445526	78.881966	0.30604672	1180000	0.00079909514	169.04698	-0.0005574829	-86.10558	7.24405	0.00017603536	2256.1234061717987
236	598.45044	53.486618	648.8322	500.6575	1000.0	56.494793	8.327343	76.99416	24.418676	1185000	-0.07594441	172.05577	-0.00076431036	-70.67529	7.187335	2.1244048e-05	2266.722221851349
237	526.62195	50.381527	582.3234	435.7835	1000.0	46.986942	15.436264	79.84312	11.004444	1190000	-0.041615505	196.10358	-0.00041900948	-121.08782	7.2268124	0.00022535934	2277.9581463336945
238	596.3195	26.25435	627.14825	549.00867	1000.0	57.989662	5.3501477	72.32109	39.4664	1195000	0.02603284	203.25342	-0.00040544756	-99.25167	7.2045345	-0.00017875443	2289.63801074028
239	594.6149	47.051903	642.9626	511.2736	1000.0	50.495083	21.468224	79.207756	-23.298819	1200000	-0.028294416	262.47223	-0.00047949515	-171.01202	7.2040915	0.00030845794	2302.018765926361
240	577.60425	86.16378	697.5771	463.86176	1000.0	53.60682	7.7923827	72.30295	33.586086	1205000	-0.008062224	213.2723	-0.0003074035	-113.13033	7.2182217	0.00010346164	2314.2838463783264
241	587.11365	44.052666	636.90436	507.59686	1000.0	49.580204	15.061729	80.59388	13.020219	1210000	-0.033146106	190.1384	-0.000504341	-115.86882	7.2442765	-5.786476e-05	2326.6039423942566
242	587.3972	63.009815	689.0983	503.62894	1000.0	58.61201	13.7047615	80.547844	11.061089	1215000	-0.040488213	195.8055	-0.001044061	-74.8837	7.2614408	0.00035318112	2336.5213162899017
243	550.84174	42.862804	604.2257	485.22278	1000.0	53.42957	10.156987	72.465164	9.523477	1220000	-0.06253479	154.71825	-0.00025167316	-82.09822	7.2076955	6.068654e-05	2348.428563117981
244	568.69055	76.796135	644.3376	439.86755	1000.0	47.684097	16.552057	74.53306	7.733277	1225000	-0.00047474212	171.3747	-0.0008959671	-105.73572	7.2349877	0.0002314557	2357.02689743042
245	586.5148	67.53579	637.58636	453.55243	1000.0	54.916687	12.069423	77.62589	9.025637	1230000	-0.033663586	202.65186	-0.00044074655	-115.71676	7.1988225	0.00029604143	2364.2878761291504
246	574.2155	85.11795	676.45465	449.55017	1000.0	50.100418	16.83592	77.46625	8.030624	1235000	-0.026941342	301.68124	-0.00074292347	-199.8682	7.2172937	0.0003277031	2371.016879796982
247	544.41785	31.16563	597.0079	515.7609	1000.0	53.688477	13.738336	82.2542	15.73987	1240000	-0.012826475	204.32053	-0.0005400013	-118.31944	7.2162094	-4.019675e-05	2377.8390159606934
248	579.5589	53.80238	647.8251	507.60507	1000.0	50.495136	9.764022	82.435455	21.942562	1245000	-0.06986323	167.48747	-0.0006686002	-69.46047	7.225211	4.922509e-05	2384.845641851425
249	579.00775	59.651386	631.55206	465.12692	1000.0	55.50047	11.589302	81.51392	24.515533	1250000	-0.020684205	201.4144	-0.00022805482	-80.122246	7.2338705	-0.00014728875	2393.1259253025055
